1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
system,no_sent,no_corefs,sent_sentim_0,sent_sentim_1,sent_sentim_2,sent_sentim_3,sent_sentim_4,tok_sentim_0,tok_sentim_1,tok_sentim_2,tok_sentim_3,tok_sentim_4,no_openie,NUMBER,PERSON,LOCATION,DATE,ORGANIZATION,MISC,DURATION,TIME,SET,ORDINAL,MONEY,PERCENT,named_entities,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,``,0,,,'',:,,,$,-LRB-,-RRB-,-LCB-,-RCB-,Attribution[S][N],Background[N][S],Background[S][N],Cause[N][S],Cause[S][N],Comparison[N][N],Comparison[N][S],Condition[N][S],Condition[S][N],Contrast[N][N],Contrast[N][S],Contrast[S][N],Elaboration[N][S],Enablement[N][S],Enablement[S][N],Evaluation[N][S],Evaluation[S][N],Explanation[N][S],Joint[N][N],same-unit[N][N],Summary[N][S],Temporal[N][N],Temporal[N][S],Temporal[S][N],textual-organization[N][N]
d30059t.Submodular,4,6,0,4,0,0,0,0,3,112,1,0,25,1,11,7,3,1,1,0,2,0,0,0,0,26,2,1,11,0,0,15,3,1,0,0,1,20,2,23,0,0,1,3,4,1,0,0,1,0,3,0,1,9,0,3,0,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,9
d30042t.RegSum,5,11,0,5,0,0,0,0,5,153,1,0,23,2,22,7,5,5,10,1,0,0,0,0,0,52,0,3,10,0,0,17,12,0,0,0,1,19,8,42,0,0,3,2,1,2,0,0,0,0,5,0,3,8,4,2,2,1,1,0,0,0,0,5,6,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,2,0,0,0,0,0,0,15
d31043t.RegSum,6,5,0,3,0,2,1,0,5,130,11,1,54,1,10,4,1,1,0,0,0,0,1,0,0,18,1,1,13,0,0,16,21,0,0,0,0,24,1,22,0,0,4,2,1,1,0,0,0,0,4,0,3,4,5,5,1,5,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,1,0,0,0,14
d30036t.OCCAMS_V,6,5,0,3,2,1,0,0,0,105,7,0,29,2,5,1,9,0,8,0,0,0,0,0,0,25,0,4,14,0,0,13,6,0,0,0,1,18,5,17,1,1,2,0,0,1,0,0,0,0,3,0,1,4,3,2,1,2,0,0,0,1,0,6,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9
d30001t.Submodular,4,8,0,3,1,0,0,0,2,113,3,0,41,1,15,0,4,12,0,0,0,0,0,0,0,32,5,1,10,0,0,11,9,0,0,0,2,15,5,27,0,0,4,0,1,0,0,0,0,0,3,0,6,5,2,3,2,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,10
d30045t.CLASSY11,4,1,1,2,0,1,0,0,2,105,1,1,16,1,4,0,0,9,0,1,0,0,0,0,0,15,4,1,12,2,0,10,9,1,1,0,2,17,4,11,0,0,1,2,0,2,0,0,0,0,0,0,2,1,1,1,3,4,2,0,0,0,0,4,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,0,9
d30045t.CLASSY04,4,5,0,4,0,0,0,0,3,118,5,0,20,2,0,0,5,12,0,0,0,0,0,0,0,19,7,2,11,0,0,12,9,0,3,0,1,20,10,15,0,0,3,2,0,4,0,0,0,0,3,0,4,4,1,2,2,1,1,0,0,0,0,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,9
d30017t.CLASSY04,4,3,0,4,0,0,0,0,6,99,5,1,30,1,0,6,4,0,2,5,0,0,0,0,0,18,5,2,6,0,0,17,13,2,0,0,2,17,12,6,0,0,1,0,2,5,0,0,0,0,1,0,2,1,4,4,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,5
d30017t.ICSISumm,4,3,0,3,1,0,0,0,1,101,5,0,32,5,0,5,6,5,2,1,0,0,0,0,0,24,2,5,6,0,0,16,7,0,0,0,0,16,14,14,0,0,0,0,3,1,0,0,0,0,1,0,0,3,4,3,2,1,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
d30033t.DPP,4,2,0,4,0,0,0,0,1,121,3,0,18,1,1,2,8,5,0,0,0,1,0,0,4,22,2,5,16,0,0,13,11,1,0,0,1,22,6,11,0,0,1,1,1,1,0,0,0,0,4,0,4,4,1,5,1,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,11
d30020t.ICSISumm,5,3,0,4,0,1,0,0,1,98,4,0,11,0,7,4,10,0,4,0,0,0,0,0,0,25,1,1,12,0,0,11,8,0,0,0,2,10,4,20,3,0,0,1,0,1,0,0,1,0,2,0,3,5,3,3,0,2,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,9
d30034t.ICSISumm,5,2,0,5,0,0,0,0,2,108,0,0,38,4,3,10,5,0,4,1,0,0,0,0,0,27,3,5,9,0,0,10,13,1,0,0,0,12,12,13,0,0,0,1,0,1,0,0,0,0,2,0,2,7,2,4,0,2,0,0,0,0,0,5,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,1,0,0,0,0,0,0,12
d30044t.RegSum,6,6,0,5,1,0,0,0,3,125,3,0,43,1,10,9,3,3,7,0,1,0,0,0,0,34,1,1,6,0,0,14,10,0,0,0,1,22,3,25,2,0,1,1,3,0,0,0,1,0,4,0,3,4,4,6,0,5,2,1,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,2,1,0,0,0,0,0,0,13
d31050t.Submodular,5,5,0,4,1,0,0,0,5,120,1,0,11,1,8,2,5,3,2,4,0,0,0,0,0,25,5,3,8,0,0,10,6,1,0,0,0,10,11,12,1,0,1,2,2,6,0,0,3,0,7,0,7,7,2,9,2,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,8,1,0,0,0,1,1,1,0,0,0,0,0,0,15
d30026t.Submodular,6,5,0,4,1,1,0,0,1,111,6,0,29,3,0,0,1,18,2,0,0,0,0,0,0,24,3,3,11,0,0,15,6,1,0,0,2,15,7,18,1,0,2,0,1,2,0,0,1,0,4,0,4,4,2,1,1,2,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,2,0,0,0,0,0,0,12
d30048t.DPP,5,4,0,5,0,0,0,0,2,113,5,0,31,2,4,8,4,3,1,0,0,0,0,3,0,25,5,5,11,1,0,11,6,0,1,0,0,18,7,17,0,0,2,1,0,3,2,0,0,0,4,0,2,2,1,3,0,8,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,2,0,0,0,0,0,0,12
d30002t.CLASSY04,4,3,0,3,1,0,0,0,4,108,2,0,21,4,2,3,3,2,0,0,0,0,0,0,0,14,3,4,6,0,0,18,3,1,1,0,0,13,11,14,0,0,0,0,1,1,1,0,0,0,4,0,3,6,6,2,2,0,1,1,0,0,1,3,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,0,0,0,0,0,0,0,14
d30042t.CLASSY04,4,5,0,4,0,0,0,0,3,114,5,0,28,4,6,6,9,3,5,0,0,0,0,0,0,33,2,7,12,0,0,19,5,0,0,0,1,17,8,23,0,0,1,1,1,1,0,0,1,0,2,0,1,6,2,2,2,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,9
d30044t.CLASSY04,4,4,0,3,1,0,0,0,5,103,1,0,32,1,2,5,6,0,7,0,0,0,0,0,0,21,1,1,11,0,0,14,9,0,1,0,1,26,4,9,0,0,1,1,1,0,0,0,2,0,4,0,2,2,6,4,1,1,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,8
d30040t.CLASSY11,4,3,0,2,2,0,0,0,0,107,1,0,43,0,2,10,5,4,2,6,0,0,0,0,0,29,5,2,10,0,0,20,5,1,0,0,0,18,6,16,2,0,2,0,0,0,0,0,1,0,0,0,0,4,1,7,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,7
d30040t.ICSISumm,4,2,0,3,1,0,0,0,1,112,1,0,43,0,2,12,4,2,4,0,0,0,1,0,0,25,2,0,12,0,0,12,6,0,0,0,1,21,4,19,2,0,1,0,1,1,1,0,1,0,3,0,2,3,2,4,0,2,1,0,0,0,0,4,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,13
d30005t.ICSISumm,5,3,0,5,0,0,0,0,2,110,1,0,15,1,7,8,3,1,2,0,0,0,0,0,0,22,1,2,9,0,0,12,8,0,0,0,0,12,6,19,1,0,1,4,2,1,0,0,0,0,3,0,2,3,3,7,1,5,0,0,0,0,1,5,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,11
d31031t.CLASSY11,3,4,0,3,0,0,0,0,0,112,1,0,22,2,4,3,16,0,0,0,1,0,0,0,0,26,0,6,14,0,0,12,5,0,1,0,0,18,6,14,0,0,1,2,0,3,0,0,0,0,4,0,3,7,3,1,0,0,1,0,0,0,0,3,8,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,10
d30046t.OCCAMS_V,4,5,0,4,0,0,0,0,2,112,1,0,11,0,13,2,5,5,1,2,1,0,0,0,0,29,1,1,9,0,0,14,5,0,0,0,3,16,2,25,0,1,2,1,3,1,1,0,0,0,3,0,5,5,2,0,0,0,0,1,0,0,0,3,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,9
d30037t.OCCAMS_V,6,3,0,6,0,0,0,0,2,108,0,0,27,0,7,8,7,0,5,0,0,0,0,0,2,29,0,3,10,0,0,16,8,1,0,0,0,19,3,17,2,0,4,1,1,3,0,0,1,0,0,0,0,4,3,1,1,2,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,7
d30029t.DPP,5,3,0,5,0,0,0,0,7,115,1,0,22,4,2,5,3,1,0,0,1,0,0,0,0,16,3,4,10,1,2,11,9,0,1,0,1,20,9,11,1,0,1,1,0,2,0,0,1,0,4,0,3,7,0,5,4,2,1,0,0,2,0,5,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,11
d30015t.CLASSY11,5,6,0,4,1,0,0,1,1,104,6,1,16,2,3,8,6,1,1,0,0,0,0,0,0,21,2,3,11,0,0,16,7,0,0,0,0,14,7,14,1,0,1,2,0,3,0,0,0,0,3,0,1,5,1,5,2,2,0,0,0,0,2,5,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,7
d30038t.OCCAMS_V,6,4,0,6,0,0,0,0,1,114,2,0,44,2,8,3,3,8,1,0,0,0,0,0,0,25,0,3,10,0,0,13,3,0,0,0,1,14,6,19,2,0,1,4,0,3,0,0,0,0,1,1,2,4,1,4,3,3,1,0,0,0,3,6,4,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8
d30008t.OCCAMS_V,6,5,0,6,0,0,0,0,3,105,1,0,30,0,7,6,7,1,0,0,0,0,0,0,0,21,3,3,7,0,0,12,5,0,0,0,2,14,4,24,0,0,4,1,1,1,0,0,0,0,3,0,4,4,1,3,0,2,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,8
d30049t.CLASSY04,4,3,0,2,1,1,0,0,2,106,3,0,14,0,3,10,4,1,2,0,0,0,0,0,0,20,2,0,11,0,0,10,13,0,0,0,2,14,2,17,2,0,3,1,1,4,1,0,0,0,4,0,5,4,3,3,0,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,13
d30037t.DPP,5,5,0,4,0,1,0,0,0,118,1,0,155,0,9,5,3,0,6,0,0,0,0,0,0,23,2,1,12,0,0,14,9,0,0,0,0,18,1,18,4,0,3,3,1,3,0,2,0,0,2,0,2,2,2,2,2,5,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,8
d31033t.RegSum,6,13,0,6,0,0,0,0,2,157,5,0,46,2,2,2,3,19,8,0,0,0,0,0,0,36,5,2,9,0,0,14,13,0,1,0,0,26,6,31,0,0,6,0,7,2,0,0,0,0,4,0,3,8,3,3,1,2,0,0,0,2,0,6,10,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,13
d30050t.CLASSY04,4,4,1,3,0,0,0,0,0,105,3,0,14,0,8,3,0,4,3,0,1,0,0,0,0,19,2,0,8,0,0,9,9,0,1,0,0,13,4,24,1,0,2,1,2,2,0,0,0,0,6,0,4,2,2,1,1,5,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,11
d30006t.ICSISumm,4,5,0,3,0,1,0,0,3,109,2,0,21,1,4,0,5,18,0,4,0,0,0,0,0,32,2,3,17,0,0,11,4,1,0,0,2,18,6,23,0,0,3,0,1,1,0,0,0,0,1,0,2,2,0,4,0,2,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,7
d30024t.DPP,5,4,0,5,0,0,0,0,2,118,3,0,22,2,10,2,1,2,3,0,0,0,0,0,0,20,2,2,12,0,0,14,4,0,0,0,2,16,5,16,2,0,1,5,2,4,0,0,0,0,5,0,5,3,3,1,1,4,1,0,0,0,0,5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,1,1,0,0,0,0,0,11
d31009t.DPP,5,5,0,5,0,0,0,0,3,112,4,0,39,2,12,0,2,4,1,0,0,0,0,0,0,21,0,2,12,0,0,15,13,0,0,0,3,15,4,20,0,0,0,2,1,3,0,0,0,0,4,0,7,4,1,2,0,1,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,12
d30037t.RegSum,5,4,0,5,0,0,0,0,0,130,1,0,169,0,13,5,4,0,7,0,0,0,0,0,0,29,0,1,11,0,0,15,16,2,0,0,0,21,1,25,3,0,3,1,0,3,0,0,1,0,4,0,2,3,5,2,0,2,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,8
d30005t.DPP,4,4,0,4,0,0,0,0,4,119,4,0,99,2,10,9,4,1,1,0,0,0,0,0,0,27,2,3,16,1,0,19,5,0,1,0,1,17,6,20,1,0,0,2,1,1,0,0,1,0,5,0,3,3,1,6,2,3,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,11
d31033t.CLASSY11,3,7,0,3,0,0,0,0,4,104,3,0,21,1,2,2,1,10,5,0,0,0,0,0,0,21,0,1,12,0,0,14,5,0,0,0,0,21,1,18,0,0,2,1,4,4,0,0,0,0,3,0,3,3,0,2,1,2,2,0,0,0,0,3,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
d30031t.OCCAMS_V,6,5,0,4,1,1,0,0,0,116,1,0,46,3,2,1,4,2,4,1,0,0,1,0,0,18,4,4,13,0,0,9,8,0,0,0,2,19,11,10,0,1,2,1,0,1,1,0,0,0,3,0,4,5,1,3,0,0,0,0,0,0,2,6,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,1,0,0,0,0,0,0,11
d31022t.Submodular,7,4,0,4,3,0,0,0,5,121,2,0,8,4,2,1,2,3,1,0,3,0,1,0,0,17,1,4,15,0,0,17,6,0,0,0,0,27,6,8,0,0,1,1,1,3,0,0,1,0,1,0,0,11,3,6,0,0,3,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,1,0,0,0,0,0,0,14
d30020t.Submodular,4,4,0,2,1,1,0,0,3,110,4,0,27,1,0,6,11,0,6,0,0,0,0,0,0,24,1,2,13,0,0,11,7,0,0,0,1,11,11,14,3,0,3,2,0,4,0,0,1,0,7,0,5,6,3,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,8
d30022t.RegSum,6,5,0,5,1,0,0,0,0,130,4,0,66,1,5,9,7,2,9,0,0,0,1,0,0,34,3,3,11,0,0,12,13,0,1,0,1,20,6,22,2,0,3,2,1,1,0,1,0,0,3,0,4,5,2,5,3,3,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,13
d30002t.OCCAMS_V,7,6,0,7,0,0,0,0,4,113,0,0,33,6,2,13,1,0,1,0,0,0,0,3,0,26,1,8,8,0,0,14,4,1,1,0,1,16,9,14,0,0,1,1,0,2,0,0,1,0,3,0,1,5,2,5,1,1,0,0,0,0,1,7,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,10
d30056t.CLASSY11,4,4,0,4,0,0,0,0,2,102,1,0,18,3,11,7,5,0,3,0,0,0,0,0,0,29,3,4,9,0,0,15,4,0,0,0,0,7,12,24,0,0,1,0,0,0,0,0,2,0,0,0,0,10,2,5,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,8
d30002t.Submodular,4,4,0,4,0,0,0,0,4,109,0,0,21,2,1,9,2,5,0,0,1,0,0,0,0,20,3,2,11,0,0,19,2,1,0,0,0,19,11,15,0,0,0,0,0,2,0,0,1,0,4,0,2,6,1,1,2,0,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,9
d30001t.CLASSY04,3,6,0,2,1,0,0,0,2,103,4,0,42,0,11,2,4,2,0,1,0,0,1,0,0,21,2,1,6,0,0,12,10,0,0,0,1,16,7,20,0,0,2,1,3,3,1,0,0,0,5,0,3,7,2,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,11
d31022t.OCCAMS_V,9,3,0,4,4,1,0,0,3,106,1,0,26,5,1,1,1,2,0,0,0,0,0,0,0,10,4,5,13,1,0,10,4,0,0,0,1,15,11,5,0,0,1,0,1,7,0,0,1,0,1,0,1,10,3,6,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,13
d31013t.CLASSY11,4,1,1,2,1,0,0,0,0,110,2,0,18,1,9,5,0,1,0,2,0,0,0,0,0,18,2,1,11,0,0,14,8,0,0,0,1,15,11,17,0,0,1,1,0,0,0,0,0,0,1,0,2,4,1,6,1,3,0,1,0,0,0,4,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,9
d30010t.RegSum,6,12,0,6,0,0,0,0,3,157,1,0,43,2,6,4,5,13,6,0,1,0,0,0,0,37,3,2,17,0,0,12,18,2,0,0,0,24,5,28,1,0,1,1,1,2,0,0,1,0,6,0,5,12,0,3,0,2,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,1,0,0,0,0,0,0,15
d30044t.DPP,5,8,0,4,1,0,0,0,4,115,2,0,36,0,6,9,3,0,5,0,0,0,0,0,0,23,1,0,11,0,0,14,8,0,0,0,2,23,1,16,1,0,1,2,2,2,0,0,1,0,4,0,2,2,7,3,0,5,2,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,11
d31001t.OCCAMS_V,7,4,0,6,1,0,0,0,5,105,4,0,21,2,7,0,3,9,0,0,0,0,0,0,0,21,2,2,12,0,0,8,7,0,0,0,1,19,7,19,0,0,3,3,1,4,0,0,0,0,2,0,2,4,2,1,1,2,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,10
d30028t.OCCAMS_V,6,6,0,5,1,0,0,0,2,108,1,0,38,3,3,15,1,0,1,0,0,0,0,0,0,23,2,3,7,0,0,14,3,0,0,0,2,10,9,19,0,0,3,2,1,1,0,0,0,0,5,0,4,3,3,4,2,4,1,0,0,0,1,6,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,11
d30029t.ICSISumm,5,3,0,4,0,1,0,0,3,108,2,1,31,3,6,3,3,1,3,3,0,0,0,0,0,22,3,4,7,0,0,11,10,0,1,0,1,11,8,12,0,0,2,3,0,4,0,0,1,0,2,0,2,8,4,3,0,1,1,1,0,2,0,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,2,1,0,0,0,0,0,0,14
d31001t.Submodular,3,7,0,3,0,0,0,0,3,107,2,0,8,1,4,4,2,8,0,0,0,0,0,0,0,19,3,0,10,0,0,16,11,0,1,0,1,13,6,19,0,0,2,2,2,2,0,0,0,0,1,0,1,2,2,3,2,2,0,0,0,0,0,3,6,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,10
d30056t.DPP,5,6,1,4,0,0,0,0,2,105,3,0,41,4,3,5,5,0,3,0,0,0,0,0,0,20,3,5,7,0,0,11,7,0,0,0,0,9,9,16,2,0,1,3,0,0,0,0,0,0,2,0,2,10,2,8,1,0,0,2,0,1,0,5,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,12
d30001t.OCCAMS_V,5,2,0,4,1,0,0,0,4,103,4,0,24,0,12,0,4,9,0,0,0,0,0,0,0,25,4,1,13,0,0,11,6,1,0,0,3,17,3,20,0,0,3,0,1,4,0,0,0,0,2,0,6,2,1,3,1,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
