system,no_sent,no_corefs,sent_sentim_0,sent_sentim_1,sent_sentim_2,sent_sentim_3,sent_sentim_4,tok_sentim_0,tok_sentim_1,tok_sentim_2,tok_sentim_3,tok_sentim_4,no_openie,NUMBER,PERSON,LOCATION,DATE,ORGANIZATION,MISC,DURATION,TIME,SET,ORDINAL,MONEY,PERCENT,named_entities,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,OPEN_QUOT,PERIOD,COMMA,CLOSING_QUOT,TWO_PTS,SEMICOLON,DOLLAR,POUND,-LRB-,-RRB-,-LCB-,-RCB-,Attribution[S][N],Background[N][S],Background[S][N],Cause[N][S],Cause[S][N],Comparison[N][N],Comparison[N][S],Condition[N][S],Condition[S][N],Contrast[N][N],Contrast[N][S],Contrast[S][N],Elaboration[N][S],Enablement[N][S],Enablement[S][N],Evaluation[N][S],Evaluation[S][N],Explanation[N][S],Joint[N][N],same-unit[N][N],Summary[N][S],Temporal[N][N],Temporal[N][S],Temporal[S][N],textual-organization[N][N],Topic-Change[N][N],TotalRST
1925048_120.txt,4,2,0,3,0,1,0,1,3,124,5,0,35,0,7,1,0,6,8,0,0,0,0,0,0,22,4,0,14,0,0,12,15,0,1,0,1,23,3,14,1,0,0,0,5,0,0,0,2,0,2,0,3,3,0,3,2,3,2,2,1,1,0,4,10,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,12
34274201_117.txt,4,3,0,3,0,1,0,0,4,113,5,1,82,0,7,2,0,0,0,0,0,0,0,0,0,9,7,0,16,1,0,15,6,0,0,0,0,24,1,9,0,0,1,5,3,4,0,0,1,0,8,0,3,0,3,1,1,8,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,11
16727178_104.txt,3,2,0,2,0,0,1,0,4,101,5,1,11,0,2,1,0,0,0,0,0,1,0,0,0,4,3,0,13,0,0,16,11,0,0,0,1,23,7,3,0,0,0,2,1,4,0,0,1,0,2,0,3,0,2,0,2,5,3,1,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,9
11984768_113.txt,3,2,0,2,0,1,0,0,4,124,2,2,49,0,7,5,1,0,2,0,0,0,0,0,0,15,6,0,16,0,0,17,11,0,0,0,0,15,13,25,1,0,1,0,1,2,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,8
7279333_115.txt,6,4,0,5,0,1,0,0,6,121,2,0,14,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,21,0,0,12,2,0,0,0,0,21,10,0,0,0,1,8,1,4,0,0,2,0,4,0,5,1,0,3,9,4,1,1,0,3,0,6,6,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,1,3,0,0,0,0,0,0,0,17
32655954_105.txt,4,5,0,4,0,0,0,0,2,110,4,1,48,0,13,0,0,2,0,1,0,0,0,0,0,16,6,0,9,0,0,10,10,0,0,0,0,18,5,14,0,0,0,4,3,2,0,0,1,0,2,0,4,0,4,3,4,4,0,0,0,1,1,4,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,1,0,1,0,0,0,0,13
7744004_114.txt,7,3,0,6,0,1,0,0,1,129,1,0,29,2,1,1,0,0,0,0,1,0,0,0,0,5,4,2,17,0,0,12,9,1,0,0,0,25,1,5,0,0,1,6,3,3,0,0,0,0,4,0,3,1,4,0,0,11,1,2,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,1,2,1,0,0,0,0,0,0,15
10511781_102.txt,8,4,0,3,1,4,0,0,1,110,5,1,18,0,13,0,0,0,0,0,0,0,0,0,0,13,3,0,11,0,0,7,10,1,0,0,3,18,5,15,0,1,2,1,0,3,1,0,0,0,3,0,5,0,0,2,2,6,1,1,1,0,1,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,13
4565516_118.txt,7,3,0,6,1,0,0,0,4,121,2,0,34,0,5,12,0,0,0,0,0,0,1,0,0,18,4,0,10,0,0,15,7,0,0,0,0,19,5,18,0,0,0,4,1,4,0,0,1,0,5,0,5,0,1,3,0,12,0,1,0,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,8,2,0,0,0,0,2,1,0,0,0,0,0,0,17
11933253_108.txt,4,2,0,3,1,0,0,0,2,114,4,0,15,0,8,4,0,0,1,1,0,0,0,0,0,14,5,0,11,0,0,11,6,0,0,0,1,20,2,14,0,0,2,5,6,4,0,0,0,0,2,0,2,0,2,2,1,7,1,2,0,0,1,4,6,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10
161915_105.txt,5,1,0,3,1,1,0,0,3,105,8,0,16,0,5,3,0,0,0,3,0,0,0,0,0,11,5,0,8,0,0,8,5,1,0,0,2,12,4,6,0,0,1,8,4,3,0,0,0,0,8,0,11,0,3,1,2,10,0,1,0,1,0,5,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8,2,0,0,0,1,0,0,0,1,0,0,0,0,15
11461593_113.txt,4,1,0,3,1,0,0,0,1,131,2,0,19,5,10,0,0,0,0,0,0,0,0,0,0,15,4,5,14,0,0,15,8,0,0,0,1,21,9,12,0,0,0,4,0,1,0,0,1,0,0,0,2,2,4,1,2,5,0,1,0,2,1,4,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,3,0,0,0,0,0,0,17
18463637_116.txt,9,6,0,3,3,3,0,0,5,122,5,0,22,2,4,3,0,0,1,2,0,0,0,0,0,12,6,3,11,0,0,10,4,0,1,0,0,14,9,8,0,0,0,11,4,4,0,1,1,0,6,0,4,2,0,6,1,10,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,15
16714097_110.txt,4,1,0,4,0,0,0,0,9,111,2,0,27,1,1,0,3,0,0,1,0,0,0,0,0,6,3,1,12,0,0,10,7,0,0,0,2,24,4,0,0,0,2,8,5,3,0,0,0,0,6,0,5,1,6,1,2,5,1,0,0,2,0,4,6,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,1,0,0,0,0,0,13
30505786_114.txt,6,2,0,4,1,1,0,0,4,122,4,1,18,0,13,0,0,2,0,0,0,0,0,0,0,15,6,0,5,0,0,10,4,0,0,0,2,7,2,17,1,0,1,10,1,7,2,0,1,0,7,0,5,0,4,9,0,12,1,1,0,0,1,5,9,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,5,2,0,0,0,0,0,0,20
20872587_104.txt,7,3,0,3,1,3,0,0,2,119,3,1,19,1,11,0,3,7,0,0,0,0,0,0,0,22,5,3,10,0,0,7,5,0,0,0,0,17,4,23,0,0,1,3,4,1,0,0,0,0,4,0,2,3,0,2,2,7,1,1,0,0,0,7,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,13
11481753_109.txt,8,6,0,4,2,2,0,0,2,108,5,1,27,0,8,5,0,0,0,0,0,0,1,0,0,14,3,0,9,1,0,20,3,0,1,0,0,18,7,13,0,0,3,3,3,2,0,0,2,0,2,0,0,0,1,1,3,10,0,1,0,2,0,7,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,12
3539355_118.txt,4,2,0,4,0,0,0,0,5,116,4,1,14,0,6,0,0,2,1,0,0,0,0,0,0,9,6,0,12,0,0,14,14,0,0,0,0,14,4,15,0,1,0,8,5,3,1,0,0,0,4,0,4,7,0,1,0,3,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,10
19344803_109.txt,4,3,2,2,0,0,0,0,1,119,2,0,21,1,21,0,2,0,1,2,0,0,0,0,0,27,7,1,5,0,0,10,8,0,0,0,0,18,4,24,0,0,5,0,3,3,0,0,0,0,4,0,4,0,0,3,2,4,0,0,0,0,0,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,4,0,0,0,0,1,0,12
12683776_103.txt,4,4,0,3,1,0,0,0,1,102,7,0,19,2,6,1,0,1,0,0,0,0,0,0,0,10,5,2,14,1,0,12,6,0,0,0,0,16,6,8,0,0,0,2,5,2,0,0,0,0,5,0,4,0,0,5,4,5,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,3,0,0,0,0,0,0,0,12
27640601_106.txt,6,4,0,6,0,0,0,0,4,110,4,0,29,3,4,0,0,0,2,0,0,0,0,0,0,9,5,3,15,0,0,9,10,0,1,0,2,19,5,2,0,0,0,4,1,3,0,0,0,0,4,0,6,0,0,2,4,8,0,2,0,1,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,1,0,0,0,1,1,3,0,0,0,0,0,0,18
8280078_120.txt,4,4,0,3,1,0,0,0,5,124,2,1,32,0,8,0,0,4,0,0,0,0,0,0,0,12,5,0,14,0,0,15,7,0,0,0,0,27,9,11,0,0,3,4,1,8,1,0,0,0,2,0,2,0,2,1,3,5,1,2,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,8
22439052_107.txt,5,2,0,4,0,1,0,0,5,107,4,0,31,0,3,0,3,0,0,1,0,0,0,0,0,7,3,1,12,0,0,16,10,1,0,0,0,16,6,4,0,0,0,5,2,3,1,0,0,0,2,0,2,1,6,4,2,7,1,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,11
28525801_104.txt,5,3,0,5,0,0,0,0,5,103,2,3,29,0,6,2,7,0,0,1,0,0,0,0,0,16,3,2,7,0,0,13,6,0,0,0,0,17,1,10,0,0,1,7,4,3,0,0,1,0,4,0,4,0,3,3,0,11,1,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,0,0,0,15
30466346_105.txt,6,2,0,4,1,1,0,0,2,111,2,1,15,1,6,0,1,0,0,1,0,0,0,0,0,9,5,1,13,0,1,12,8,1,0,0,2,19,3,6,0,0,0,5,3,6,0,0,0,0,2,0,3,1,2,3,1,7,0,1,0,0,0,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,1,1,1,1,0,0,0,0,0,14
27807569_120.txt,5,3,0,4,1,0,0,0,3,127,5,3,14,0,7,1,0,0,0,2,0,0,0,0,0,10,2,1,8,0,0,21,8,0,0,0,3,21,6,9,0,0,2,5,4,5,1,0,2,0,3,0,4,0,1,3,1,10,1,1,0,1,0,5,9,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,15
25967434_114.txt,7,3,0,6,1,0,0,0,6,122,0,2,67,2,0,1,0,0,1,0,0,0,0,0,0,4,4,2,14,1,0,19,5,0,0,0,1,19,9,5,0,0,1,3,2,4,0,0,0,0,4,0,5,2,1,3,1,7,1,1,0,0,1,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,2,0,0,0,0,0,0,0,13
15072401_109.txt,3,3,1,2,0,0,0,0,2,122,4,0,11,0,18,0,1,2,0,2,0,0,0,0,0,23,2,1,12,0,0,8,5,0,0,0,2,16,1,21,2,0,0,1,2,3,0,0,2,5,5,0,5,1,2,5,3,4,1,4,0,0,0,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1,0,0,1,0,0,0,14
602789_109.txt,5,2,0,4,0,1,0,0,2,109,7,0,17,1,6,0,0,0,0,3,0,0,0,0,0,10,6,2,9,0,0,13,9,0,0,0,1,19,2,10,0,0,0,8,1,4,0,0,0,0,5,0,4,0,3,2,0,11,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,1,0,0,0,0,0,0,14
25977476_111.txt,6,3,0,4,2,0,0,0,1,117,3,0,20,2,2,1,0,4,0,0,0,0,0,0,0,9,3,2,16,0,0,14,9,0,0,0,0,22,5,8,0,0,1,3,3,1,0,0,1,0,4,0,4,0,3,2,0,9,1,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,2,0,0,0,0,0,2,0,0,0,0,0,0,15
12541481_103.txt,3,4,0,2,0,1,0,0,4,102,3,2,14,3,1,4,0,0,0,0,0,0,0,0,0,8,4,3,13,0,0,15,8,2,0,0,1,16,6,5,0,0,2,3,5,2,0,0,0,0,3,0,3,0,0,0,1,5,0,3,0,0,1,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,9
26550158_105.txt,8,3,0,5,2,1,0,0,5,112,4,0,26,0,7,0,0,0,0,0,0,0,0,0,0,7,5,0,16,0,0,13,2,0,0,0,0,25,2,7,0,0,2,3,5,2,0,0,0,0,4,0,3,1,1,2,1,12,0,1,0,0,0,7,0,0,4,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,3,0,0,0,0,0,0,0,17
10592638_105.txt,6,4,0,4,0,2,0,0,2,104,4,1,26,0,9,0,1,0,0,0,1,0,0,0,0,11,8,0,12,0,0,11,10,0,0,0,0,17,3,9,0,0,0,2,5,2,0,0,0,0,5,0,4,0,1,2,5,7,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,12
32160178_119.txt,8,5,0,4,2,2,0,0,1,126,3,1,14,1,8,2,0,0,0,0,0,0,0,0,0,11,4,1,13,1,0,17,7,0,0,0,0,32,4,8,0,0,0,5,0,1,0,0,1,0,6,0,5,1,0,3,2,8,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,14
24036291_117.txt,8,2,0,4,2,2,0,0,6,123,3,2,38,0,6,0,0,0,0,4,0,0,1,2,0,13,5,2,6,0,0,14,9,1,0,0,0,12,3,6,0,0,0,14,4,9,1,0,1,0,6,0,6,5,1,1,1,11,0,0,0,1,0,8,6,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,1,5,0,0,0,0,0,0,0,18
3647125_109.txt,3,4,0,2,0,1,0,0,4,112,4,2,48,0,6,1,1,1,4,0,0,0,0,0,0,13,4,0,14,0,0,17,12,0,0,0,0,24,3,13,0,0,2,1,4,0,0,0,1,0,1,0,0,1,4,1,3,5,0,0,0,1,0,3,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,9
33416405_103.txt,7,4,0,5,1,1,0,0,3,109,6,3,22,0,13,3,0,0,0,0,0,0,0,0,0,16,3,0,6,0,0,17,5,1,0,0,1,11,4,16,0,0,4,5,2,6,0,0,0,0,2,0,2,0,3,5,4,8,0,0,0,0,0,7,7,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2,1,0,0,0,0,0,0,16
3119806_102.txt,4,3,0,2,1,1,0,0,2,106,3,0,13,2,4,1,4,0,5,0,0,0,0,0,0,16,2,3,16,0,0,14,5,0,1,0,1,15,4,8,0,0,0,5,2,2,1,0,4,0,3,0,2,3,1,3,1,4,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,1,0,0,1,0,0,0,11
11137131_105.txt,5,2,0,3,0,1,1,1,1,111,4,4,33,0,11,2,1,0,0,0,0,0,0,0,0,14,3,0,9,0,0,13,8,0,0,0,0,15,2,15,0,0,1,6,2,6,0,0,0,0,6,0,3,0,0,0,0,13,0,2,1,1,0,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,2,1,0,0,0,0,0,0,0,12
22404084_106.txt,6,4,0,2,1,3,0,0,4,112,4,3,29,0,7,0,3,0,0,0,0,0,0,0,0,10,4,0,12,0,0,12,9,1,0,0,0,24,5,7,0,0,3,3,4,0,0,0,0,0,6,0,5,1,3,1,3,5,1,1,0,1,0,5,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,12
22407076_109.txt,5,4,0,5,0,0,0,0,3,121,6,0,27,1,4,2,6,0,1,1,1,0,0,0,0,16,4,1,11,0,0,11,8,1,0,0,0,28,2,5,0,0,2,5,6,4,0,0,0,0,4,0,3,0,2,2,0,10,3,0,0,0,1,4,5,1,0,0,0,0,5,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,15
11236927_101.txt,5,3,0,4,0,1,0,0,3,103,7,0,18,0,12,1,0,0,1,2,0,0,0,0,0,16,3,0,10,0,0,9,7,0,0,0,0,18,3,12,0,0,0,6,5,3,0,0,0,0,4,0,2,2,1,0,0,11,0,2,0,3,0,5,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,1,2,0,0,0,0,0,0,0,13
1365691_116.txt,4,3,0,3,0,1,0,0,2,120,3,1,55,1,9,1,1,4,0,0,0,0,0,0,0,16,5,2,13,0,0,14,11,0,0,0,0,24,3,18,0,0,1,1,5,4,0,0,0,0,2,0,1,0,2,2,0,7,0,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,1,0,0,0,0,0,0,12
16166591_119.txt,9,4,0,7,2,0,0,0,6,125,4,1,27,0,10,0,1,0,1,2,0,0,0,0,0,14,5,1,11,0,0,13,6,0,0,0,0,22,2,15,0,0,6,4,1,8,0,0,1,0,5,0,2,2,3,3,1,10,0,2,0,0,0,9,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,2,1,0,0,0,0,0,0,17
31686022_101.txt,3,3,0,1,0,2,0,0,3,108,5,1,21,2,2,2,0,0,1,0,0,0,0,0,0,7,3,2,20,0,0,16,4,0,1,0,0,22,2,4,0,1,1,4,0,3,1,0,0,0,4,0,1,0,4,2,2,5,1,0,0,0,2,3,3,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,11
17594472_114.txt,5,5,1,0,2,2,0,0,3,121,3,1,35,0,10,4,0,0,1,1,0,0,0,0,0,16,2,0,18,0,0,16,4,0,0,0,1,22,4,17,0,0,1,3,2,3,0,0,1,0,2,0,2,1,5,3,0,5,0,1,0,0,0,5,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,2,0,0,0,0,0,0,15
4539387_113.txt,6,3,0,4,0,2,0,0,8,111,2,5,35,0,9,1,1,0,0,0,0,0,0,0,0,11,3,0,10,0,0,11,15,0,0,0,0,18,3,16,0,0,4,3,1,5,0,0,1,0,5,0,5,0,6,1,1,7,0,1,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10
34737436_102.txt,3,2,0,2,0,1,0,0,0,105,2,2,22,1,16,1,1,0,0,0,0,0,0,0,0,19,3,1,14,0,1,11,7,0,0,0,0,16,4,18,0,0,2,1,3,2,0,0,0,0,2,0,2,0,1,1,0,7,2,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,9
7214505_103.txt,6,5,0,3,2,1,0,0,2,107,9,0,22,0,11,1,0,0,0,0,0,0,0,0,0,12,5,0,4,0,0,11,9,1,0,0,0,21,3,12,0,0,3,4,11,3,0,0,1,0,3,0,4,0,3,0,0,7,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,10
34831345_106.txt,5,2,0,3,1,1,0,0,5,103,10,0,33,1,3,1,0,0,1,0,0,0,0,0,0,6,3,1,13,0,0,17,7,1,0,0,0,27,4,4,0,0,1,4,5,1,0,0,0,0,2,0,2,0,0,2,1,7,0,2,0,1,0,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,1,2,0,0,0,0,0,0,11
15205682_104.txt,5,7,0,2,2,1,0,0,6,99,7,0,24,0,10,4,0,0,3,0,0,0,1,0,0,18,8,0,14,0,0,13,2,1,0,0,1,13,5,17,0,0,0,7,2,1,0,0,0,0,3,0,3,0,1,2,1,9,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,1,0,0,0,12
33403400_101.txt,4,4,0,4,0,0,0,0,5,101,3,0,31,0,8,0,0,0,0,2,0,0,0,0,0,10,3,1,7,0,0,16,5,2,0,0,3,16,4,7,0,0,1,4,4,4,0,0,0,0,5,0,6,0,2,4,0,6,1,0,0,0,1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2,1,0,0,0,0,0,0,11
32312987_114.txt,9,5,0,4,1,4,0,0,2,128,3,0,38,0,29,3,0,0,1,0,0,0,0,0,0,33,5,0,10,0,0,11,2,0,0,0,0,23,3,32,0,0,2,2,0,0,0,0,1,0,1,0,3,0,3,2,0,13,0,3,0,0,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,2,0,0,0,0,0,0,0,13
18133264_117.txt,4,2,0,4,0,0,0,0,4,116,10,1,40,0,4,0,3,0,2,0,0,0,0,0,0,9,2,0,15,0,0,16,11,0,0,0,1,20,5,6,0,0,1,6,3,7,0,0,0,0,6,0,4,0,4,5,0,7,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,0,0,0,0,0,0,11
31505539_108.txt,6,3,0,5,1,0,0,0,2,114,4,0,18,0,3,0,2,0,2,0,0,0,0,0,0,7,5,0,12,0,0,9,8,0,0,0,0,16,2,6,0,0,0,2,1,11,0,0,1,0,5,0,7,2,3,3,2,8,2,3,0,0,0,5,3,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,1,3,0,0,0,0,0,0,0,15
27960737_103.txt,5,3,0,3,1,1,0,0,1,116,5,1,44,1,6,0,0,0,0,0,0,0,0,0,0,7,3,1,12,0,0,15,8,1,0,0,0,15,9,6,0,0,4,4,1,4,0,0,1,0,5,0,4,1,6,0,1,6,0,0,0,1,2,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,12
3683731_105.txt,5,2,0,5,0,0,0,0,3,109,7,0,27,0,11,0,0,3,1,0,0,0,0,0,0,15,4,0,10,0,0,13,6,0,0,0,0,20,2,13,0,0,2,6,0,4,0,0,0,0,2,0,2,2,3,4,1,9,0,3,0,0,0,5,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,2,0,0,0,0,0,0,0,13
17038281_116.txt,6,2,0,5,0,1,0,0,2,130,3,1,33,1,16,0,0,0,0,0,1,0,0,0,0,18,3,1,13,0,0,14,10,0,0,0,1,20,3,15,0,0,1,5,3,3,0,0,0,0,3,0,1,0,3,3,0,10,0,3,0,0,0,6,8,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,12
24083094_108.txt,3,1,0,2,0,1,0,0,2,110,8,3,22,0,3,3,0,0,0,0,0,0,0,0,0,6,5,0,11,0,0,18,6,0,0,0,0,22,3,6,0,0,0,4,3,6,0,0,0,0,2,0,1,4,5,3,0,4,1,1,0,0,0,3,12,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,11
5007560_118.txt,3,2,0,3,0,0,0,0,4,115,7,1,47,0,5,5,5,0,0,0,1,0,0,0,0,16,5,1,16,0,0,18,7,0,1,0,0,23,1,10,0,0,0,5,8,5,1,0,0,0,1,0,1,1,4,2,0,6,0,0,0,0,0,3,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,9
31954962_105.txt,6,3,0,3,1,2,0,0,3,116,1,0,33,0,0,0,3,0,1,2,0,0,0,0,0,6,2,1,20,0,0,14,8,2,0,0,0,23,1,1,0,0,1,5,1,7,0,0,0,0,3,0,2,0,2,2,0,10,0,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,1,0,0,0,0,0,0,12
29594593_103.txt,6,2,0,5,1,0,0,0,7,106,1,1,16,1,4,0,3,1,2,0,0,0,0,0,0,11,4,1,9,0,0,18,10,0,0,0,0,15,5,5,0,0,1,3,3,4,0,0,2,0,5,0,6,1,2,3,1,5,0,1,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,10
25226299_101.txt,5,2,0,4,0,1,0,0,3,105,6,0,18,0,5,0,1,0,1,0,0,0,0,0,0,7,3,0,11,1,0,11,4,0,0,0,1,16,1,5,0,0,0,7,4,6,0,0,0,0,5,0,7,1,2,4,0,10,1,0,0,0,0,4,6,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,11
