,system_a,system_b,p_value
177,Humans_abstr_115,Machines_soa_OCCAMS_V,1.02E-3
178,Humans_abstr_115,Machines_soa_RegSum,3.25E-1
179,Humans_abstr_115,Machines_soa_Submodular,1.31E-2
186,Humans_duc_A,Humans_duc_B,5.25E-9
187,Humans_duc_A,Humans_duc_C,4.09E-1
188,Humans_duc_A,Humans_duc_D,2.66E-3
189,Humans_duc_A,Humans_duc_E,1.20E-3
190,Humans_duc_A,Humans_duc_F,6.68E-9
191,Humans_duc_A,Humans_duc_G,2.84E-6
192,Humans_duc_A,Humans_duc_H,1.79E-1
193,Humans_duc_A,Humans_movi_101,2.76E-1
194,Humans_duc_A,Humans_movi_102,4.72E-1
195,Humans_duc_A,Humans_movi_103,1.21E-2
196,Humans_duc_A,Humans_movi_104,1.47E-1
197,Humans_duc_A,Humans_movi_105,8.51E-2
198,Humans_duc_A,Humans_movi_110,7.90E-2
199,Humans_duc_A,Humans_movi_111,4.08E-2
200,Humans_duc_A,Humans_movi_112,2.33E-1
201,Humans_duc_A,Humans_movi_113,5.78E-3
202,Humans_duc_A,Humans_movi_114,2.51E-1
203,Humans_duc_A,Humans_movi_115,4.61E-1
204,Humans_duc_A,Machines_base_Centroid,4.27E-8
205,Humans_duc_A,Machines_base_FreqSum,1.90E-2
206,Humans_duc_A,Machines_base_GreedyKL,3.73E-7
207,Humans_duc_A,Machines_base_LexRank,1.21E-2
208,Humans_duc_A,Machines_base_TsSum,4.60E-1
209,Humans_duc_A,Machines_soa_CLASSY04,5.45E-4
210,Humans_duc_A,Machines_soa_CLASSY11,1.55E-3
211,Humans_duc_A,Machines_soa_DPP,6.25E-2
212,Humans_duc_A,Machines_soa_ICSISumm,2.12E-1
213,Humans_duc_A,Machines_soa_OCCAMS_V,1.50E-3
214,Humans_duc_A,Machines_soa_RegSum,2.77E-1
215,Humans_duc_A,Machines_soa_Submodular,1.17E-2
223,Humans_duc_B,Humans_duc_C,1.48E-8
224,Humans_duc_B,Humans_duc_D,2.85E-5
225,Humans_duc_B,Humans_duc_E,8.03E-6
226,Humans_duc_B,Humans_duc_F,4.15E-1
227,Humans_duc_B,Humans_duc_G,3.84E-3
228,Humans_duc_B,Humans_duc_H,2.00E-6
229,Humans_duc_B,Humans_movi_101,6.36E-7
230,Humans_duc_B,Humans_movi_102,7.77E-8
231,Humans_duc_B,Humans_movi_103,8.39E-6
232,Humans_duc_B,Humans_movi_104,3.99E-7
233,Humans_duc_B,Humans_movi_105,1.27E-6
234,Humans_duc_B,Humans_movi_110,9.37E-7
235,Humans_duc_B,Humans_movi_111,8.61E-7
236,Humans_duc_B,Humans_movi_112,2.55E-9
237,Humans_duc_B,Humans_movi_113,3.23E-6
238,Humans_duc_B,Humans_movi_114,6.94E-6
239,Humans_duc_B,Humans_movi_115,8.99E-8
240,Humans_duc_B,Machines_base_Centroid,2.44E-10
241,Humans_duc_B,Machines_base_FreqSum,2.70E-6
242,Humans_duc_B,Machines_base_GreedyKL,2.06E-10
243,Humans_duc_B,Machines_base_LexRank,1.85E-9
244,Humans_duc_B,Machines_base_TsSum,1.13E-8
245,Humans_duc_B,Machines_soa_CLASSY04,1.09E-9
246,Humans_duc_B,Machines_soa_CLASSY11,5.80E-10
