,system_a,system_b,p_value
353,Humans_duc_E,Machines_soa_CLASSY04,7.60E-4
354,Humans_duc_E,Machines_soa_CLASSY11,3.20E-5
355,Humans_duc_E,Machines_soa_DPP,1.57E-5
356,Humans_duc_E,Machines_soa_ICSISumm,8.12E-4
357,Humans_duc_E,Machines_soa_OCCAMS_V,1.13E-2
358,Humans_duc_E,Machines_soa_RegSum,2.28E-7
359,Humans_duc_E,Machines_soa_Submodular,1.37E-3
371,Humans_duc_F,Humans_duc_G,1.33E-1
372,Humans_duc_F,Humans_duc_H,3.26E-1
373,Humans_duc_F,Humans_movi_101,2.25E-5
374,Humans_duc_F,Humans_movi_102,2.46E-7
375,Humans_duc_F,Humans_movi_103,8.71E-7
376,Humans_duc_F,Humans_movi_104,9.94E-6
377,Humans_duc_F,Humans_movi_105,5.78E-5
378,Humans_duc_F,Humans_movi_110,1.38E-4
379,Humans_duc_F,Humans_movi_111,1.91E-5
380,Humans_duc_F,Humans_movi_112,1.01E-4
381,Humans_duc_F,Humans_movi_113,6.44E-6
382,Humans_duc_F,Humans_movi_114,5.59E-5
383,Humans_duc_F,Humans_movi_115,1.67E-4
384,Humans_duc_F,Machines_base_Centroid,1.14E-4
385,Humans_duc_F,Machines_base_FreqSum,1.75E-6
386,Humans_duc_F,Machines_base_GreedyKL,2.55E-6
387,Humans_duc_F,Machines_base_LexRank,1.57E-3
388,Humans_duc_F,Machines_base_TsSum,1.03E-7
389,Humans_duc_F,Machines_soa_CLASSY04,1.29E-1
390,Humans_duc_F,Machines_soa_CLASSY11,8.92E-3
391,Humans_duc_F,Machines_soa_DPP,9.20E-3
392,Humans_duc_F,Machines_soa_ICSISumm,5.96E-2
393,Humans_duc_F,Machines_soa_OCCAMS_V,3.13E-1
394,Humans_duc_F,Machines_soa_RegSum,3.76E-5
395,Humans_duc_F,Machines_soa_Submodular,2.69E-1
408,Humans_duc_G,Humans_duc_H,3.00E-1
409,Humans_duc_G,Humans_movi_101,1.39E-4
410,Humans_duc_G,Humans_movi_102,1.73E-6
411,Humans_duc_G,Humans_movi_103,6.88E-5
412,Humans_duc_G,Humans_movi_104,2.49E-4
413,Humans_duc_G,Humans_movi_105,3.05E-4
414,Humans_duc_G,Humans_movi_110,3.25E-3
415,Humans_duc_G,Humans_movi_111,3.72E-4
416,Humans_duc_G,Humans_movi_112,3.98E-4
417,Humans_duc_G,Humans_movi_113,3.23E-5
418,Humans_duc_G,Humans_movi_114,3.58E-4
419,Humans_duc_G,Humans_movi_115,2.01E-3
420,Humans_duc_G,Machines_base_Centroid,4.50E-6
421,Humans_duc_G,Machines_base_FreqSum,2.85E-7
422,Humans_duc_G,Machines_base_GreedyKL,2.67E-7
423,Humans_duc_G,Machines_base_LexRank,2.34E-4
424,Humans_duc_G,Machines_base_TsSum,1.47E-8
425,Humans_duc_G,Machines_soa_CLASSY04,1.30E-2
426,Humans_duc_G,Machines_soa_CLASSY11,2.78E-4
427,Humans_duc_G,Machines_soa_DPP,2.16E-4
428,Humans_duc_G,Machines_soa_ICSISumm,3.44E-3
429,Humans_duc_G,Machines_soa_OCCAMS_V,9.97E-2
430,Humans_duc_G,Machines_soa_RegSum,2.61E-6
431,Humans_duc_G,Machines_soa_Submodular,2.52E-2
445,Humans_duc_H,Humans_movi_101,4.88E-5
446,Humans_duc_H,Humans_movi_102,9.06E-7
447,Humans_duc_H,Humans_movi_103,1.41E-5
448,Humans_duc_H,Humans_movi_104,6.17E-5
449,Humans_duc_H,Humans_movi_105,1.25E-4
450,Humans_duc_H,Humans_movi_110,7.38E-4
451,Humans_duc_H,Humans_movi_111,1.29E-4
452,Humans_duc_H,Humans_movi_112,1.39E-4
453,Humans_duc_H,Humans_movi_113,1.08E-5
454,Humans_duc_H,Humans_movi_114,2.51E-4
455,Humans_duc_H,Humans_movi_115,8.21E-4
456,Humans_duc_H,Machines_base_Centroid,9.61E-5
457,Humans_duc_H,Machines_base_FreqSum,3.80E-6
458,Humans_duc_H,Machines_base_GreedyKL,4.96E-6
459,Humans_duc_H,Machines_base_LexRank,2.13E-3
460,Humans_duc_H,Machines_base_TsSum,3.86E-7
461,Humans_duc_H,Machines_soa_CLASSY04,8.21E-2
462,Humans_duc_H,Machines_soa_CLASSY11,8.40E-3
463,Humans_duc_H,Machines_soa_DPP,5.76E-3
464,Humans_duc_H,Machines_soa_ICSISumm,3.17E-2
465,Humans_duc_H,Machines_soa_OCCAMS_V,3.96E-1
466,Humans_duc_H,Machines_soa_RegSum,4.37E-5
467,Humans_duc_H,Machines_soa_Submodular,1.36E-1
482,Humans_movi_101,Humans_movi_102,2.04E-1
483,Humans_movi_101,Humans_movi_103,4.69E-1
484,Humans_movi_101,Humans_movi_104,4.00E-1
485,Humans_movi_101,Humans_movi_105,4.38E-1
486,Humans_movi_101,Humans_movi_110,8.37E-2
487,Humans_movi_101,Humans_movi_111,4.77E-1
488,Humans_movi_101,Humans_movi_112,3.74E-1
489,Humans_movi_101,Humans_movi_113,2.30E-1
490,Humans_movi_101,Humans_movi_114,4.96E-1
491,Humans_movi_101,Humans_movi_115,4.61E-1
492,Humans_movi_101,Machines_base_Centroid,9.52E-9
493,Humans_movi_101,Machines_base_FreqSum,4.06E-9
494,Humans_movi_101,Machines_base_GreedyKL,3.41E-9
495,Humans_movi_101,Machines_base_LexRank,1.14E-7
496,Humans_movi_101,Machines_base_TsSum,1.12E-9
497,Humans_movi_101,Machines_soa_CLASSY04,7.22E-7
498,Humans_movi_101,Machines_soa_CLASSY11,5.13E-8
499,Humans_movi_101,Machines_soa_DPP,4.35E-8
500,Humans_movi_101,Machines_soa_ICSISumm,3.47E-7
501,Humans_movi_101,Machines_soa_OCCAMS_V,7.66E-6
502,Humans_movi_101,Machines_soa_RegSum,7.19E-9
503,Humans_movi_101,Machines_soa_Submodular,1.96E-6
519,Humans_movi_102,Humans_movi_103,1.85E-1
520,Humans_movi_102,Humans_movi_104,9.58E-2
521,Humans_movi_102,Humans_movi_105,3.27E-1
522,Humans_movi_102,Humans_movi_110,6.32E-3
523,Humans_movi_102,Humans_movi_111,3.41E-1
524,Humans_movi_102,Humans_movi_112,1.63E-1
525,Humans_movi_102,Humans_movi_113,4.42E-1
526,Humans_movi_102,Humans_movi_114,2.70E-1
527,Humans_movi_102,Humans_movi_115,2.36E-1
528,Humans_movi_102,Machines_base_Centroid,1.56E-9
529,Humans_movi_102,Machines_base_FreqSum,1.66E-9
530,Humans_movi_102,Machines_base_GreedyKL,1.09E-9
531,Humans_movi_102,Machines_base_LexRank,8.78E-9
532,Humans_movi_102,Machines_base_TsSum,6.76E-10
533,Humans_movi_102,Machines_soa_CLASSY04,7.75E-9
534,Humans_movi_102,Machines_soa_CLASSY11,1.73E-9
535,Humans_movi_102,Machines_soa_DPP,1.95E-9
536,Humans_movi_102,Machines_soa_ICSISumm,1.45E-8
537,Humans_movi_102,Machines_soa_OCCAMS_V,1.16E-7
538,Humans_movi_102,Machines_soa_RegSum,1.16E-9
539,Humans_movi_102,Machines_soa_Submodular,4.02E-8
556,Humans_movi_103,Humans_movi_104,3.59E-1
557,Humans_movi_103,Humans_movi_105,3.93E-1
558,Humans_movi_103,Humans_movi_110,6.33E-2
559,Humans_movi_103,Humans_movi_111,4.73E-1
560,Humans_movi_103,Humans_movi_112,4.00E-1
561,Humans_movi_103,Humans_movi_113,2.51E-1
562,Humans_movi_103,Humans_movi_114,4.96E-1
563,Humans_movi_103,Humans_movi_115,3.85E-1
564,Humans_movi_103,Machines_base_Centroid,2.55E-9
565,Humans_movi_103,Machines_base_FreqSum,2.56E-9
566,Humans_movi_103,Machines_base_GreedyKL,1.79E-9
567,Humans_movi_103,Machines_base_LexRank,2.86E-8
568,Humans_movi_103,Machines_base_TsSum,6.93E-10
569,Humans_movi_103,Machines_soa_CLASSY04,2.54E-8
570,Humans_movi_103,Machines_soa_CLASSY11,4.00E-9
571,Humans_movi_103,Machines_soa_DPP,4.49E-9
572,Humans_movi_103,Machines_soa_ICSISumm,1.02E-7
573,Humans_movi_103,Machines_soa_OCCAMS_V,9.96E-7
574,Humans_movi_103,Machines_soa_RegSum,1.69E-9
575,Humans_movi_103,Machines_soa_Submodular,8.14E-8
593,Humans_movi_104,Humans_movi_105,2.86E-1
