,system_a,system_b,p_value
189,Humans_duc_A,Humans_duc_E,1.01E-2
190,Humans_duc_A,Humans_duc_F,4.76E-5
191,Humans_duc_A,Humans_duc_G,1.78E-3
192,Humans_duc_A,Humans_duc_H,9.14E-2
193,Humans_duc_A,Humans_movi_101,4.67E-1
194,Humans_duc_A,Humans_movi_102,3.07E-1
195,Humans_duc_A,Humans_movi_103,2.48E-2
196,Humans_duc_A,Humans_movi_104,2.30E-1
197,Humans_duc_A,Humans_movi_105,4.96E-1
198,Humans_duc_A,Humans_movi_110,1.87E-1
199,Humans_duc_A,Humans_movi_111,1.84E-2
200,Humans_duc_A,Humans_movi_112,4.51E-1
201,Humans_duc_A,Humans_movi_113,2.98E-2
202,Humans_duc_A,Humans_movi_114,7.91E-2
203,Humans_duc_A,Humans_movi_115,1.76E-1
204,Humans_duc_A,Machines_base_Centroid,9.48E-7
205,Humans_duc_A,Machines_base_FreqSum,1.10E-2
206,Humans_duc_A,Machines_base_GreedyKL,3.13E-5
207,Humans_duc_A,Machines_base_LexRank,8.86E-2
208,Humans_duc_A,Machines_base_TsSum,4.30E-2
209,Humans_duc_A,Machines_soa_CLASSY04,5.70E-3
210,Humans_duc_A,Machines_soa_CLASSY11,1.31E-2
211,Humans_duc_A,Machines_soa_DPP,1.65E-1
212,Humans_duc_A,Machines_soa_ICSISumm,1.82E-1
213,Humans_duc_A,Machines_soa_OCCAMS_V,5.73E-3
214,Humans_duc_A,Machines_soa_RegSum,2.04E-1
215,Humans_duc_A,Machines_soa_Submodular,1.66E-1
223,Humans_duc_B,Humans_duc_C,6.73E-8
224,Humans_duc_B,Humans_duc_D,9.60E-5
225,Humans_duc_B,Humans_duc_E,1.21E-3
226,Humans_duc_B,Humans_duc_F,1.51E-1
227,Humans_duc_B,Humans_duc_G,5.60E-3
228,Humans_duc_B,Humans_duc_H,2.20E-4
229,Humans_duc_B,Humans_movi_101,1.89E-6
230,Humans_duc_B,Humans_movi_102,6.65E-7
231,Humans_duc_B,Humans_movi_103,2.37E-3
232,Humans_duc_B,Humans_movi_104,1.47E-5
233,Humans_duc_B,Humans_movi_105,1.93E-6
234,Humans_duc_B,Humans_movi_110,2.07E-4
235,Humans_duc_B,Humans_movi_111,1.18E-3
236,Humans_duc_B,Humans_movi_112,5.39E-6
237,Humans_duc_B,Humans_movi_113,5.30E-4
238,Humans_duc_B,Humans_movi_114,2.26E-4
239,Humans_duc_B,Humans_movi_115,9.10E-5
240,Humans_duc_B,Machines_base_Centroid,6.76E-11
241,Humans_duc_B,Machines_base_FreqSum,5.47E-4
242,Humans_duc_B,Machines_base_GreedyKL,9.91E-10
243,Humans_duc_B,Machines_base_LexRank,6.69E-8
244,Humans_duc_B,Machines_base_TsSum,5.18E-4
245,Humans_duc_B,Machines_soa_CLASSY04,5.18E-9
246,Humans_duc_B,Machines_soa_CLASSY11,6.93E-11
247,Humans_duc_B,Machines_soa_DPP,6.73E-8
248,Humans_duc_B,Machines_soa_ICSISumm,6.46E-7
249,Humans_duc_B,Machines_soa_OCCAMS_V,2.61E-3
250,Humans_duc_B,Machines_soa_RegSum,5.29E-6
251,Humans_duc_B,Machines_soa_Submodular,2.07E-4
260,Humans_duc_C,Humans_duc_D,5.07E-3
261,Humans_duc_C,Humans_duc_E,5.32E-4
262,Humans_duc_C,Humans_duc_F,1.83E-6
263,Humans_duc_C,Humans_duc_G,6.69E-5
264,Humans_duc_C,Humans_duc_H,1.20E-2
265,Humans_duc_C,Humans_movi_101,1.77E-1
266,Humans_duc_C,Humans_movi_102,3.36E-1
267,Humans_duc_C,Humans_movi_103,2.34E-3
268,Humans_duc_C,Humans_movi_104,4.05E-2
269,Humans_duc_C,Humans_movi_105,1.55E-1
270,Humans_duc_C,Humans_movi_110,4.04E-2
271,Humans_duc_C,Humans_movi_111,1.33E-3
272,Humans_duc_C,Humans_movi_112,1.35E-1
273,Humans_duc_C,Humans_movi_113,2.33E-3
274,Humans_duc_C,Humans_movi_114,1.05E-2
275,Humans_duc_C,Humans_movi_115,3.08E-2
276,Humans_duc_C,Machines_base_Centroid,1.26E-5
277,Humans_duc_C,Machines_base_FreqSum,5.03E-4
278,Humans_duc_C,Machines_base_GreedyKL,4.04E-4
279,Humans_duc_C,Machines_base_LexRank,3.45E-1
280,Humans_duc_C,Machines_base_TsSum,4.03E-3
281,Humans_duc_C,Machines_soa_CLASSY04,5.08E-2
282,Humans_duc_C,Machines_soa_CLASSY11,1.29E-1
283,Humans_duc_C,Machines_soa_DPP,4.88E-1
284,Humans_duc_C,Machines_soa_ICSISumm,4.80E-1
285,Humans_duc_C,Machines_soa_OCCAMS_V,2.80E-4
286,Humans_duc_C,Machines_soa_RegSum,2.87E-2
287,Humans_duc_C,Machines_soa_Submodular,3.07E-2
297,Humans_duc_D,Humans_duc_E,1.87E-1
298,Humans_duc_D,Humans_duc_F,2.04E-3
299,Humans_duc_D,Humans_duc_G,5.84E-2
300,Humans_duc_D,Humans_duc_H,4.83E-1
301,Humans_duc_D,Humans_movi_101,4.90E-2
302,Humans_duc_D,Humans_movi_102,2.52E-2
303,Humans_duc_D,Humans_movi_103,2.46E-1
304,Humans_duc_D,Humans_movi_104,2.18E-1
305,Humans_duc_D,Humans_movi_105,6.09E-2
306,Humans_duc_D,Humans_movi_110,3.59E-1
307,Humans_duc_D,Humans_movi_111,2.35E-1
308,Humans_duc_D,Humans_movi_112,9.26E-2
309,Humans_duc_D,Humans_movi_113,3.20E-1
310,Humans_duc_D,Humans_movi_114,4.79E-1
311,Humans_duc_D,Humans_movi_115,3.28E-1
312,Humans_duc_D,Machines_base_Centroid,1.49E-8
313,Humans_duc_D,Machines_base_FreqSum,2.17E-1
314,Humans_duc_D,Machines_base_GreedyKL,4.57E-7
315,Humans_duc_D,Machines_base_LexRank,2.49E-3
316,Humans_duc_D,Machines_base_TsSum,3.73E-1
317,Humans_duc_D,Machines_soa_CLASSY04,6.06E-5
318,Humans_duc_D,Machines_soa_CLASSY11,4.14E-5
319,Humans_duc_D,Machines_soa_DPP,5.37E-3
320,Humans_duc_D,Machines_soa_ICSISumm,1.31E-2
321,Humans_duc_D,Machines_soa_OCCAMS_V,1.25E-1
322,Humans_duc_D,Machines_soa_RegSum,2.18E-1
323,Humans_duc_D,Machines_soa_Submodular,3.67E-1
334,Humans_duc_E,Humans_duc_F,1.70E-2
335,Humans_duc_E,Humans_duc_G,2.54E-1
336,Humans_duc_E,Humans_duc_H,1.97E-1
337,Humans_duc_E,Humans_movi_101,8.07E-3
338,Humans_duc_E,Humans_movi_102,3.65E-3
339,Humans_duc_E,Humans_movi_103,4.73E-1
340,Humans_duc_E,Humans_movi_104,5.30E-2
341,Humans_duc_E,Humans_movi_105,1.01E-2
342,Humans_duc_E,Humans_movi_110,1.39E-1
343,Humans_duc_E,Humans_movi_111,4.55E-1
344,Humans_duc_E,Humans_movi_112,1.87E-2
345,Humans_duc_E,Humans_movi_113,3.52E-1
346,Humans_duc_E,Humans_movi_114,2.24E-1
347,Humans_duc_E,Humans_movi_115,1.11E-1
348,Humans_duc_E,Machines_base_Centroid,4.43E-9
349,Humans_duc_E,Machines_base_FreqSum,4.42E-1
350,Humans_duc_E,Machines_base_GreedyKL,1.17E-7
351,Humans_duc_E,Machines_base_LexRank,2.84E-4
352,Humans_duc_E,Machines_base_TsSum,3.13E-1
353,Humans_duc_E,Machines_soa_CLASSY04,7.52E-6
354,Humans_duc_E,Machines_soa_CLASSY11,1.85E-6
355,Humans_duc_E,Machines_soa_DPP,5.51E-4
