,system_a,system_b,p_value
188,Humans_duc_A,Humans_duc_D,2.94E-4
189,Humans_duc_A,Humans_duc_E,1.00E-3
190,Humans_duc_A,Humans_duc_F,9.58E-2
191,Humans_duc_A,Humans_duc_G,1.07E-1
192,Humans_duc_A,Humans_duc_H,1.44E-2
193,Humans_duc_A,Humans_movi_101,3.21E-8
194,Humans_duc_A,Humans_movi_102,7.44E-10
195,Humans_duc_A,Humans_movi_103,9.05E-8
196,Humans_duc_A,Humans_movi_104,2.20E-7
197,Humans_duc_A,Humans_movi_105,2.52E-8
198,Humans_duc_A,Humans_movi_110,2.41E-9
199,Humans_duc_A,Humans_movi_111,1.00E-7
200,Humans_duc_A,Humans_movi_112,5.47E-9
201,Humans_duc_A,Humans_movi_113,1.85E-7
202,Humans_duc_A,Humans_movi_114,1.08E-6
203,Humans_duc_A,Humans_movi_115,1.63E-7
204,Humans_duc_A,Machines_base_Centroid,5.98E-2
205,Humans_duc_A,Machines_base_FreqSum,5.55E-2
206,Humans_duc_A,Machines_base_GreedyKL,3.03E-1
207,Humans_duc_A,Machines_base_LexRank,2.06E-1
208,Humans_duc_A,Machines_base_TsSum,1.63E-1
209,Humans_duc_A,Machines_soa_CLASSY04,3.35E-2
210,Humans_duc_A,Machines_soa_CLASSY11,1.30E-2
211,Humans_duc_A,Machines_soa_DPP,2.45E-2
212,Humans_duc_A,Machines_soa_ICSISumm,1.05E-1
213,Humans_duc_A,Machines_soa_OCCAMS_V,7.21E-4
214,Humans_duc_A,Machines_soa_RegSum,1.58E-1
215,Humans_duc_A,Machines_soa_Submodular,3.10E-1
223,Humans_duc_B,Humans_duc_C,1.46E-2
224,Humans_duc_B,Humans_duc_D,6.78E-2
225,Humans_duc_B,Humans_duc_E,3.73E-2
226,Humans_duc_B,Humans_duc_F,1.10E-3
227,Humans_duc_B,Humans_duc_G,3.88E-3
228,Humans_duc_B,Humans_duc_H,1.74E-3
229,Humans_duc_B,Humans_movi_101,4.49E-2
230,Humans_duc_B,Humans_movi_102,1.66E-4
231,Humans_duc_B,Humans_movi_103,4.07E-2
232,Humans_duc_B,Humans_movi_104,2.34E-2
233,Humans_duc_B,Humans_movi_105,2.13E-2
234,Humans_duc_B,Humans_movi_110,5.91E-3
235,Humans_duc_B,Humans_movi_111,1.07E-2
236,Humans_duc_B,Humans_movi_112,9.36E-3
237,Humans_duc_B,Humans_movi_113,5.29E-2
238,Humans_duc_B,Humans_movi_114,9.03E-2
239,Humans_duc_B,Humans_movi_115,3.72E-2
240,Humans_duc_B,Machines_base_Centroid,9.10E-6
241,Humans_duc_B,Machines_base_FreqSum,6.51E-4
242,Humans_duc_B,Machines_base_GreedyKL,3.18E-4
243,Humans_duc_B,Machines_base_LexRank,1.18E-5
244,Humans_duc_B,Machines_base_TsSum,4.64E-4
245,Humans_duc_B,Machines_soa_CLASSY04,4.87E-3
246,Humans_duc_B,Machines_soa_CLASSY11,5.51E-3
247,Humans_duc_B,Machines_soa_DPP,7.37E-3
248,Humans_duc_B,Machines_soa_ICSISumm,1.10E-3
249,Humans_duc_B,Machines_soa_OCCAMS_V,3.15E-2
250,Humans_duc_B,Machines_soa_RegSum,7.26E-4
251,Humans_duc_B,Machines_soa_Submodular,3.12E-5
260,Humans_duc_C,Humans_duc_D,2.04E-1
261,Humans_duc_C,Humans_duc_E,3.23E-1
262,Humans_duc_C,Humans_duc_F,8.32E-2
263,Humans_duc_C,Humans_duc_G,1.33E-1
