,system_a,system_b,p_value
466,Humans_duc_H,Machines_soa_RegSum,1.25E-5
467,Humans_duc_H,Machines_soa_Submodular,2.45E-1
482,Humans_movi_101,Humans_movi_102,2.36E-1
483,Humans_movi_101,Humans_movi_103,4.11E-1
484,Humans_movi_101,Humans_movi_104,2.96E-1
485,Humans_movi_101,Humans_movi_105,4.69E-1
486,Humans_movi_101,Humans_movi_110,1.23E-1
487,Humans_movi_101,Humans_movi_111,3.34E-1
488,Humans_movi_101,Humans_movi_112,4.30E-1
489,Humans_movi_101,Humans_movi_113,2.54E-1
490,Humans_movi_101,Humans_movi_114,4.65E-1
491,Humans_movi_101,Humans_movi_115,2.48E-1
492,Humans_movi_101,Machines_base_Centroid,5.14E-6
493,Humans_movi_101,Machines_base_FreqSum,2.34E-7
494,Humans_movi_101,Machines_base_GreedyKL,2.45E-7
495,Humans_movi_101,Machines_base_LexRank,1.61E-5
496,Humans_movi_101,Machines_base_TsSum,7.12E-9
497,Humans_movi_101,Machines_soa_CLASSY04,2.27E-3
498,Humans_movi_101,Machines_soa_CLASSY11,9.40E-5
499,Humans_movi_101,Machines_soa_DPP,2.25E-4
500,Humans_movi_101,Machines_soa_ICSISumm,5.08E-4
501,Humans_movi_101,Machines_soa_OCCAMS_V,5.74E-3
502,Humans_movi_101,Machines_soa_RegSum,3.42E-7
503,Humans_movi_101,Machines_soa_Submodular,6.58E-3
519,Humans_movi_102,Humans_movi_103,3.63E-1
520,Humans_movi_102,Humans_movi_104,4.84E-1
521,Humans_movi_102,Humans_movi_105,3.70E-1
522,Humans_movi_102,Humans_movi_110,1.25E-2
523,Humans_movi_102,Humans_movi_111,4.88E-1
524,Humans_movi_102,Humans_movi_112,1.27E-1
525,Humans_movi_102,Humans_movi_113,4.81E-1
526,Humans_movi_102,Humans_movi_114,3.06E-1
527,Humans_movi_102,Humans_movi_115,1.04E-1
528,Humans_movi_102,Machines_base_Centroid,1.92E-7
529,Humans_movi_102,Machines_base_FreqSum,3.68E-8
530,Humans_movi_102,Machines_base_GreedyKL,1.37E-8
531,Humans_movi_102,Machines_base_LexRank,1.54E-6
532,Humans_movi_102,Machines_base_TsSum,1.46E-9
533,Humans_movi_102,Machines_soa_CLASSY04,2.15E-4
534,Humans_movi_102,Machines_soa_CLASSY11,1.25E-6
535,Humans_movi_102,Machines_soa_DPP,2.91E-6
536,Humans_movi_102,Machines_soa_ICSISumm,2.11E-5
