,system_a,system_b,p_value
177,Humans_abstr_115,Machines_soa_OCCAMS_V,2.09E-9
178,Humans_abstr_115,Machines_soa_RegSum,6.37E-10
179,Humans_abstr_115,Machines_soa_Submodular,9.10E-10
186,Humans_duc_A,Humans_duc_B,7.10E-5
187,Humans_duc_A,Humans_duc_C,6.74E-2
188,Humans_duc_A,Humans_duc_D,5.57E-2
189,Humans_duc_A,Humans_duc_E,1.63E-3
190,Humans_duc_A,Humans_duc_F,2.29E-4
191,Humans_duc_A,Humans_duc_G,2.37E-4
192,Humans_duc_A,Humans_duc_H,1.99E-1
193,Humans_duc_A,Humans_movi_101,2.38E-2
194,Humans_duc_A,Humans_movi_102,6.13E-3
195,Humans_duc_A,Humans_movi_103,2.30E-4
196,Humans_duc_A,Humans_movi_104,1.08E-3
197,Humans_duc_A,Humans_movi_105,2.92E-2
198,Humans_duc_A,Humans_movi_110,2.44E-2
199,Humans_duc_A,Humans_movi_111,2.85E-4
200,Humans_duc_A,Humans_movi_112,7.96E-2
201,Humans_duc_A,Humans_movi_113,2.37E-4
202,Humans_duc_A,Humans_movi_114,3.38E-3
203,Humans_duc_A,Humans_movi_115,1.21E-2
204,Humans_duc_A,Machines_base_Centroid,8.57E-6
205,Humans_duc_A,Machines_base_FreqSum,1.11E-1
206,Humans_duc_A,Machines_base_GreedyKL,2.32E-6
207,Humans_duc_A,Machines_base_LexRank,1.45E-2
208,Humans_duc_A,Machines_base_TsSum,3.28E-3
209,Humans_duc_A,Machines_soa_CLASSY04,9.41E-3
210,Humans_duc_A,Machines_soa_CLASSY11,2.04E-4
211,Humans_duc_A,Machines_soa_DPP,1.16E-1
212,Humans_duc_A,Machines_soa_ICSISumm,5.49E-3
213,Humans_duc_A,Machines_soa_OCCAMS_V,5.56E-2
214,Humans_duc_A,Machines_soa_RegSum,2.03E-3
215,Humans_duc_A,Machines_soa_Submodular,1.71E-1
223,Humans_duc_B,Humans_duc_C,1.85E-3
224,Humans_duc_B,Humans_duc_D,4.83E-4
225,Humans_duc_B,Humans_duc_E,3.55E-2
226,Humans_duc_B,Humans_duc_F,2.13E-1
227,Humans_duc_B,Humans_duc_G,4.50E-1
228,Humans_duc_B,Humans_duc_H,5.17E-5
229,Humans_duc_B,Humans_movi_101,4.12E-2
230,Humans_duc_B,Humans_movi_102,9.02E-2
231,Humans_duc_B,Humans_movi_103,3.78E-1
232,Humans_duc_B,Humans_movi_104,2.61E-1
233,Humans_duc_B,Humans_movi_105,2.36E-1
234,Humans_duc_B,Humans_movi_110,9.67E-3
235,Humans_duc_B,Humans_movi_111,4.15E-1
236,Humans_duc_B,Humans_movi_112,1.07E-2
237,Humans_duc_B,Humans_movi_113,4.00E-1
238,Humans_duc_B,Humans_movi_114,2.19E-1
239,Humans_duc_B,Humans_movi_115,1.16E-2
240,Humans_duc_B,Machines_base_Centroid,2.29E-9
241,Humans_duc_B,Machines_base_FreqSum,5.53E-7
242,Humans_duc_B,Machines_base_GreedyKL,2.29E-9
243,Humans_duc_B,Machines_base_LexRank,6.40E-7
244,Humans_duc_B,Machines_base_TsSum,4.86E-9
245,Humans_duc_B,Machines_soa_CLASSY04,3.53E-7
246,Humans_duc_B,Machines_soa_CLASSY11,8.81E-10
247,Humans_duc_B,Machines_soa_DPP,1.74E-7
248,Humans_duc_B,Machines_soa_ICSISumm,4.23E-8
249,Humans_duc_B,Machines_soa_OCCAMS_V,8.01E-4
250,Humans_duc_B,Machines_soa_RegSum,1.50E-8
251,Humans_duc_B,Machines_soa_Submodular,1.44E-6
260,Humans_duc_C,Humans_duc_D,4.31E-1
261,Humans_duc_C,Humans_duc_E,1.05E-1
262,Humans_duc_C,Humans_duc_F,2.43E-2
263,Humans_duc_C,Humans_duc_G,1.16E-2
264,Humans_duc_C,Humans_duc_H,1.49E-1
265,Humans_duc_C,Humans_movi_101,1.96E-1
266,Humans_duc_C,Humans_movi_102,1.09E-1
267,Humans_duc_C,Humans_movi_103,8.92E-3
268,Humans_duc_C,Humans_movi_104,2.02E-2
269,Humans_duc_C,Humans_movi_105,1.18E-1
270,Humans_duc_C,Humans_movi_110,2.33E-1
271,Humans_duc_C,Humans_movi_111,9.64E-3
272,Humans_duc_C,Humans_movi_112,3.67E-1
273,Humans_duc_C,Humans_movi_113,3.91E-3
274,Humans_duc_C,Humans_movi_114,8.70E-2
275,Humans_duc_C,Humans_movi_115,2.55E-1
276,Humans_duc_C,Machines_base_Centroid,2.03E-7
277,Humans_duc_C,Machines_base_FreqSum,2.67E-3
278,Humans_duc_C,Machines_base_GreedyKL,1.09E-7
279,Humans_duc_C,Machines_base_LexRank,5.55E-4
280,Humans_duc_C,Machines_base_TsSum,5.60E-5
281,Humans_duc_C,Machines_soa_CLASSY04,5.16E-4
282,Humans_duc_C,Machines_soa_CLASSY11,3.64E-6
283,Humans_duc_C,Machines_soa_DPP,3.28E-3
284,Humans_duc_C,Machines_soa_ICSISumm,6.06E-5
285,Humans_duc_C,Machines_soa_OCCAMS_V,4.34E-1
286,Humans_duc_C,Machines_soa_RegSum,4.23E-5
287,Humans_duc_C,Machines_soa_Submodular,6.45E-3
297,Humans_duc_D,Humans_duc_E,6.37E-2
