,system_a,system_b,p_value
423,Humans_duc_G,Machines_base_LexRank,1.00E-4
424,Humans_duc_G,Machines_base_TsSum,2.26E-5
425,Humans_duc_G,Machines_soa_CLASSY04,2.19E-3
426,Humans_duc_G,Machines_soa_CLASSY11,3.71E-6
427,Humans_duc_G,Machines_soa_DPP,4.19E-3
428,Humans_duc_G,Machines_soa_ICSISumm,3.26E-4
429,Humans_duc_G,Machines_soa_OCCAMS_V,7.40E-2
430,Humans_duc_G,Machines_soa_RegSum,2.45E-5
431,Humans_duc_G,Machines_soa_Submodular,1.27E-3
445,Humans_duc_H,Humans_movi_101,5.35E-2
446,Humans_duc_H,Humans_movi_102,2.31E-2
447,Humans_duc_H,Humans_movi_103,1.14E-3
448,Humans_duc_H,Humans_movi_104,2.09E-2
449,Humans_duc_H,Humans_movi_105,7.14E-2
450,Humans_duc_H,Humans_movi_110,1.10E-1
451,Humans_duc_H,Humans_movi_111,9.17E-3
452,Humans_duc_H,Humans_movi_112,8.83E-2
453,Humans_duc_H,Humans_movi_113,1.23E-3
454,Humans_duc_H,Humans_movi_114,5.98E-2
455,Humans_duc_H,Humans_movi_115,2.36E-2
456,Humans_duc_H,Machines_base_Centroid,3.90E-4
457,Humans_duc_H,Machines_base_FreqSum,3.98E-2
458,Humans_duc_H,Machines_base_GreedyKL,4.28E-4
459,Humans_duc_H,Machines_base_LexRank,1.06E-2
460,Humans_duc_H,Machines_base_TsSum,7.80E-3
461,Humans_duc_H,Machines_soa_CLASSY04,1.35E-1
462,Humans_duc_H,Machines_soa_CLASSY11,5.81E-3
463,Humans_duc_H,Machines_soa_DPP,2.98E-1
464,Humans_duc_H,Machines_soa_ICSISumm,6.10E-2
465,Humans_duc_H,Machines_soa_OCCAMS_V,3.33E-1
466,Humans_duc_H,Machines_soa_RegSum,6.38E-3
467,Humans_duc_H,Machines_soa_Submodular,2.05E-1
482,Humans_movi_101,Humans_movi_102,4.53E-1
483,Humans_movi_101,Humans_movi_103,1.03E-1
484,Humans_movi_101,Humans_movi_104,3.70E-1
485,Humans_movi_101,Humans_movi_105,4.96E-1
486,Humans_movi_101,Humans_movi_110,3.02E-1
487,Humans_movi_101,Humans_movi_111,1.61E-1
488,Humans_movi_101,Humans_movi_112,3.66E-1
489,Humans_movi_101,Humans_movi_113,1.08E-1
490,Humans_movi_101,Humans_movi_114,4.53E-1
491,Humans_movi_101,Humans_movi_115,4.57E-1
492,Humans_movi_101,Machines_base_Centroid,2.09E-5
493,Humans_movi_101,Machines_base_FreqSum,1.08E-3
494,Humans_movi_101,Machines_base_GreedyKL,2.24E-5
495,Humans_movi_101,Machines_base_LexRank,5.42E-4
496,Humans_movi_101,Machines_base_TsSum,1.99E-4
497,Humans_movi_101,Machines_soa_CLASSY04,1.09E-2
498,Humans_movi_101,Machines_soa_CLASSY11,1.30E-4
499,Humans_movi_101,Machines_soa_DPP,1.52E-2
500,Humans_movi_101,Machines_soa_ICSISumm,1.98E-3
501,Humans_movi_101,Machines_soa_OCCAMS_V,1.13E-1
502,Humans_movi_101,Machines_soa_RegSum,2.17E-4
503,Humans_movi_101,Machines_soa_Submodular,8.90E-3
519,Humans_movi_102,Humans_movi_103,1.02E-1
520,Humans_movi_102,Humans_movi_104,4.22E-1
521,Humans_movi_102,Humans_movi_105,4.11E-1
522,Humans_movi_102,Humans_movi_110,2.13E-1
523,Humans_movi_102,Humans_movi_111,1.54E-1
524,Humans_movi_102,Humans_movi_112,3.18E-1
525,Humans_movi_102,Humans_movi_113,1.44E-1
526,Humans_movi_102,Humans_movi_114,5.00E-1
527,Humans_movi_102,Humans_movi_115,4.41E-1
528,Humans_movi_102,Machines_base_Centroid,8.09E-6
529,Humans_movi_102,Machines_base_FreqSum,2.33E-4
530,Humans_movi_102,Machines_base_GreedyKL,8.55E-6
531,Humans_movi_102,Machines_base_LexRank,2.37E-4
532,Humans_movi_102,Machines_base_TsSum,3.46E-5
533,Humans_movi_102,Machines_soa_CLASSY04,2.68E-3
534,Humans_movi_102,Machines_soa_CLASSY11,8.22E-6
535,Humans_movi_102,Machines_soa_DPP,3.83E-3
536,Humans_movi_102,Machines_soa_ICSISumm,3.42E-4
537,Humans_movi_102,Machines_soa_OCCAMS_V,4.47E-2
538,Humans_movi_102,Machines_soa_RegSum,4.94E-5
539,Humans_movi_102,Machines_soa_Submodular,1.51E-3
556,Humans_movi_103,Humans_movi_104,1.58E-1
557,Humans_movi_103,Humans_movi_105,1.11E-1
558,Humans_movi_103,Humans_movi_110,2.42E-2
559,Humans_movi_103,Humans_movi_111,4.84E-1
560,Humans_movi_103,Humans_movi_112,4.36E-2
561,Humans_movi_103,Humans_movi_113,4.49E-1
562,Humans_movi_103,Humans_movi_114,1.45E-1
563,Humans_movi_103,Humans_movi_115,9.03E-2
564,Humans_movi_103,Machines_base_Centroid,1.58E-7
565,Humans_movi_103,Machines_base_FreqSum,8.91E-6
566,Humans_movi_103,Machines_base_GreedyKL,1.91E-7
567,Humans_movi_103,Machines_base_LexRank,6.77E-6
568,Humans_movi_103,Machines_base_TsSum,8.15E-7
569,Humans_movi_103,Machines_soa_CLASSY04,1.76E-4
570,Humans_movi_103,Machines_soa_CLASSY11,2.78E-7
571,Humans_movi_103,Machines_soa_DPP,1.40E-4
