,system_a,system_b,p_value
350,Humans_duc_E,Machines_base_GreedyKL,2.03E-2
351,Humans_duc_E,Machines_base_LexRank,5.24E-2
352,Humans_duc_E,Machines_base_TsSum,1.67E-2
353,Humans_duc_E,Machines_soa_CLASSY04,2.93E-1
354,Humans_duc_E,Machines_soa_CLASSY11,1.66E-1
355,Humans_duc_E,Machines_soa_DPP,4.84E-2
356,Humans_duc_E,Machines_soa_ICSISumm,4.46E-1
357,Humans_duc_E,Machines_soa_OCCAMS_V,2.39E-1
358,Humans_duc_E,Machines_soa_RegSum,6.56E-5
359,Humans_duc_E,Machines_soa_Submodular,4.55E-2
371,Humans_duc_F,Humans_duc_G,3.78E-1
372,Humans_duc_F,Humans_duc_H,4.27E-1
373,Humans_duc_F,Humans_movi_101,6.84E-2
374,Humans_duc_F,Humans_movi_102,3.65E-3
375,Humans_duc_F,Humans_movi_103,3.39E-2
376,Humans_duc_F,Humans_movi_104,9.32E-2
377,Humans_duc_F,Humans_movi_105,1.20E-2
378,Humans_duc_F,Humans_movi_110,2.57E-3
379,Humans_duc_F,Humans_movi_111,4.34E-1
380,Humans_duc_F,Humans_movi_112,2.07E-3
381,Humans_duc_F,Humans_movi_113,1.18E-2
382,Humans_duc_F,Humans_movi_114,5.35E-2
383,Humans_duc_F,Humans_movi_115,1.06E-2
384,Humans_duc_F,Machines_base_Centroid,9.99E-2
385,Humans_duc_F,Machines_base_FreqSum,2.93E-1
386,Humans_duc_F,Machines_base_GreedyKL,5.56E-2
387,Humans_duc_F,Machines_base_LexRank,7.59E-3
388,Humans_duc_F,Machines_base_TsSum,9.17E-2
389,Humans_duc_F,Machines_soa_CLASSY04,3.38E-1
390,Humans_duc_F,Machines_soa_CLASSY11,2.79E-2
391,Humans_duc_F,Machines_soa_DPP,1.18E-1
392,Humans_duc_F,Machines_soa_ICSISumm,2.93E-1
393,Humans_duc_F,Machines_soa_OCCAMS_V,2.21E-1
394,Humans_duc_F,Machines_soa_RegSum,1.35E-4
395,Humans_duc_F,Machines_soa_Submodular,2.71E-3
408,Humans_duc_G,Humans_duc_H,3.74E-1
409,Humans_duc_G,Humans_movi_101,6.12E-2
410,Humans_duc_G,Humans_movi_102,5.95E-3
411,Humans_duc_G,Humans_movi_103,4.94E-2
412,Humans_duc_G,Humans_movi_104,6.02E-2
413,Humans_duc_G,Humans_movi_105,1.12E-2
414,Humans_duc_G,Humans_movi_110,3.00E-3
415,Humans_duc_G,Humans_movi_111,3.56E-1
416,Humans_duc_G,Humans_movi_112,3.90E-3
417,Humans_duc_G,Humans_movi_113,2.44E-2
418,Humans_duc_G,Humans_movi_114,6.75E-2
419,Humans_duc_G,Humans_movi_115,1.12E-2
420,Humans_duc_G,Machines_base_Centroid,1.11E-1
421,Humans_duc_G,Machines_base_FreqSum,3.67E-1
422,Humans_duc_G,Machines_base_GreedyKL,7.40E-2
423,Humans_duc_G,Machines_base_LexRank,1.60E-2
424,Humans_duc_G,Machines_base_TsSum,1.28E-1
425,Humans_duc_G,Machines_soa_CLASSY04,3.10E-1
426,Humans_duc_G,Machines_soa_CLASSY11,3.40E-2
427,Humans_duc_G,Machines_soa_DPP,9.50E-2
428,Humans_duc_G,Machines_soa_ICSISumm,2.27E-1
429,Humans_duc_G,Machines_soa_OCCAMS_V,1.24E-1
430,Humans_duc_G,Machines_soa_RegSum,4.20E-4
431,Humans_duc_G,Machines_soa_Submodular,2.82E-3
445,Humans_duc_H,Humans_movi_101,2.07E-1
446,Humans_duc_H,Humans_movi_102,1.96E-2
447,Humans_duc_H,Humans_movi_103,9.99E-2
448,Humans_duc_H,Humans_movi_104,1.43E-1
449,Humans_duc_H,Humans_movi_105,5.45E-2
450,Humans_duc_H,Humans_movi_110,1.01E-2
451,Humans_duc_H,Humans_movi_111,4.27E-1
452,Humans_duc_H,Humans_movi_112,1.48E-2
453,Humans_duc_H,Humans_movi_113,2.38E-2
454,Humans_duc_H,Humans_movi_114,8.10E-2
455,Humans_duc_H,Humans_movi_115,3.18E-2
456,Humans_duc_H,Machines_base_Centroid,1.71E-1
457,Humans_duc_H,Machines_base_FreqSum,2.58E-1
458,Humans_duc_H,Machines_base_GreedyKL,9.83E-2
459,Humans_duc_H,Machines_base_LexRank,1.31E-2
460,Humans_duc_H,Machines_base_TsSum,9.83E-2
461,Humans_duc_H,Machines_soa_CLASSY04,4.92E-1
462,Humans_duc_H,Machines_soa_CLASSY11,3.05E-2
463,Humans_duc_H,Machines_soa_DPP,1.45E-1
464,Humans_duc_H,Machines_soa_ICSISumm,2.51E-1
465,Humans_duc_H,Machines_soa_OCCAMS_V,4.84E-1
466,Humans_duc_H,Machines_soa_RegSum,1.08E-3
467,Humans_duc_H,Machines_soa_Submodular,6.81E-3
482,Humans_movi_101,Humans_movi_102,1.03E-1
