,system_a,system_b,p_value
248,Humans_duc_B,Machines_soa_ICSISumm,4.22E-6
249,Humans_duc_B,Machines_soa_OCCAMS_V,3.76E-8
250,Humans_duc_B,Machines_soa_RegSum,1.20E-1
251,Humans_duc_B,Machines_soa_Submodular,8.66E-4
260,Humans_duc_C,Humans_duc_D,4.84E-1
261,Humans_duc_C,Humans_duc_E,2.12E-2
262,Humans_duc_C,Humans_duc_F,7.29E-3
263,Humans_duc_C,Humans_duc_G,1.40E-3
264,Humans_duc_C,Humans_duc_H,4.49E-1
265,Humans_duc_C,Humans_movi_101,3.19E-1
266,Humans_duc_C,Humans_movi_102,3.99E-1
267,Humans_duc_C,Humans_movi_103,9.44E-3
268,Humans_duc_C,Humans_movi_104,1.82E-3
269,Humans_duc_C,Humans_movi_105,8.69E-2
270,Humans_duc_C,Humans_movi_110,2.97E-2
271,Humans_duc_C,Humans_movi_111,5.26E-3
272,Humans_duc_C,Humans_movi_112,2.02E-2
273,Humans_duc_C,Humans_movi_113,3.11E-5
274,Humans_duc_C,Humans_movi_114,1.63E-4
275,Humans_duc_C,Humans_movi_115,3.73E-3
276,Humans_duc_C,Machines_base_Centroid,1.42E-3
277,Humans_duc_C,Machines_base_FreqSum,4.38E-3
278,Humans_duc_C,Machines_base_GreedyKL,4.34E-2
279,Humans_duc_C,Machines_base_LexRank,4.28E-3
280,Humans_duc_C,Machines_base_TsSum,1.77E-3
281,Humans_duc_C,Machines_soa_CLASSY04,1.18E-1
282,Humans_duc_C,Machines_soa_CLASSY11,1.63E-5
283,Humans_duc_C,Machines_soa_DPP,1.36E-1
284,Humans_duc_C,Machines_soa_ICSISumm,4.99E-2
285,Humans_duc_C,Machines_soa_OCCAMS_V,1.03E-3
286,Humans_duc_C,Machines_soa_RegSum,4.74E-3
287,Humans_duc_C,Machines_soa_Submodular,3.84E-1
297,Humans_duc_D,Humans_duc_E,5.76E-2
298,Humans_duc_D,Humans_duc_F,2.37E-2
299,Humans_duc_D,Humans_duc_G,5.70E-3
300,Humans_duc_D,Humans_duc_H,4.65E-1
301,Humans_duc_D,Humans_movi_101,3.96E-1
302,Humans_duc_D,Humans_movi_102,4.11E-1
303,Humans_duc_D,Humans_movi_103,2.83E-2
304,Humans_duc_D,Humans_movi_104,1.40E-2
305,Humans_duc_D,Humans_movi_105,9.87E-2
306,Humans_duc_D,Humans_movi_110,7.01E-2
307,Humans_duc_D,Humans_movi_111,1.18E-2
308,Humans_duc_D,Humans_movi_112,3.78E-2
309,Humans_duc_D,Humans_movi_113,2.35E-4
310,Humans_duc_D,Humans_movi_114,1.30E-3
311,Humans_duc_D,Humans_movi_115,9.83E-3
312,Humans_duc_D,Machines_base_Centroid,5.28E-3
313,Humans_duc_D,Machines_base_FreqSum,1.40E-2
314,Humans_duc_D,Machines_base_GreedyKL,8.68E-2
315,Humans_duc_D,Machines_base_LexRank,1.78E-2
316,Humans_duc_D,Machines_base_TsSum,5.04E-3
317,Humans_duc_D,Machines_soa_CLASSY04,1.30E-1
318,Humans_duc_D,Machines_soa_CLASSY11,1.19E-4
319,Humans_duc_D,Machines_soa_DPP,1.57E-1
320,Humans_duc_D,Machines_soa_ICSISumm,6.32E-2
321,Humans_duc_D,Machines_soa_OCCAMS_V,3.78E-3
322,Humans_duc_D,Machines_soa_RegSum,1.77E-2
323,Humans_duc_D,Machines_soa_Submodular,4.49E-1
334,Humans_duc_E,Humans_duc_F,1.94E-1
335,Humans_duc_E,Humans_duc_G,8.52E-2
336,Humans_duc_E,Humans_duc_H,2.87E-2
337,Humans_duc_E,Humans_movi_101,3.95E-2
338,Humans_duc_E,Humans_movi_102,5.63E-2
339,Humans_duc_E,Humans_movi_103,3.15E-1
340,Humans_duc_E,Humans_movi_104,9.72E-2
341,Humans_duc_E,Humans_movi_105,3.62E-1
342,Humans_duc_E,Humans_movi_110,3.99E-1
343,Humans_duc_E,Humans_movi_111,9.84E-2
344,Humans_duc_E,Humans_movi_112,2.32E-1
345,Humans_duc_E,Humans_movi_113,2.48E-3
346,Humans_duc_E,Humans_movi_114,1.15E-2
347,Humans_duc_E,Humans_movi_115,1.22E-1
348,Humans_duc_E,Machines_base_Centroid,7.27E-2
349,Humans_duc_E,Machines_base_FreqSum,2.16E-1
350,Humans_duc_E,Machines_base_GreedyKL,4.38E-1
351,Humans_duc_E,Machines_base_LexRank,2.08E-1
352,Humans_duc_E,Machines_base_TsSum,7.70E-2
353,Humans_duc_E,Machines_soa_CLASSY04,8.15E-4
354,Humans_duc_E,Machines_soa_CLASSY11,2.74E-8
355,Humans_duc_E,Machines_soa_DPP,7.06E-4
356,Humans_duc_E,Machines_soa_ICSISumm,2.42E-4
357,Humans_duc_E,Machines_soa_OCCAMS_V,1.03E-6
358,Humans_duc_E,Machines_soa_RegSum,1.49E-1
359,Humans_duc_E,Machines_soa_Submodular,9.27E-2
371,Humans_duc_F,Humans_duc_G,3.30E-1
372,Humans_duc_F,Humans_duc_H,1.00E-2
373,Humans_duc_F,Humans_movi_101,1.19E-2
374,Humans_duc_F,Humans_movi_102,2.05E-2
375,Humans_duc_F,Humans_movi_103,3.30E-1
376,Humans_duc_F,Humans_movi_104,4.14E-1
377,Humans_duc_F,Humans_movi_105,1.53E-1
378,Humans_duc_F,Humans_movi_110,2.72E-1
379,Humans_duc_F,Humans_movi_111,3.59E-1
380,Humans_duc_F,Humans_movi_112,4.38E-1
381,Humans_duc_F,Humans_movi_113,5.01E-2
382,Humans_duc_F,Humans_movi_114,1.14E-1
383,Humans_duc_F,Humans_movi_115,4.46E-1
384,Humans_duc_F,Machines_base_Centroid,2.41E-1
385,Humans_duc_F,Machines_base_FreqSum,4.57E-1
386,Humans_duc_F,Machines_base_GreedyKL,1.84E-1
387,Humans_duc_F,Machines_base_LexRank,4.49E-1
388,Humans_duc_F,Machines_base_TsSum,3.48E-1
389,Humans_duc_F,Machines_soa_CLASSY04,3.75E-4
390,Humans_duc_F,Machines_soa_CLASSY11,1.04E-7
391,Humans_duc_F,Machines_soa_DPP,4.61E-4
392,Humans_duc_F,Machines_soa_ICSISumm,1.46E-4
393,Humans_duc_F,Machines_soa_OCCAMS_V,2.36E-6
394,Humans_duc_F,Machines_soa_RegSum,4.88E-1
395,Humans_duc_F,Machines_soa_Submodular,2.94E-2
408,Humans_duc_G,Humans_duc_H,2.10E-3
409,Humans_duc_G,Humans_movi_101,2.94E-3
410,Humans_duc_G,Humans_movi_102,4.76E-3
411,Humans_duc_G,Humans_movi_103,1.74E-1
412,Humans_duc_G,Humans_movi_104,4.18E-1
413,Humans_duc_G,Humans_movi_105,6.52E-2
414,Humans_duc_G,Humans_movi_110,1.48E-1
415,Humans_duc_G,Humans_movi_111,4.53E-1
416,Humans_duc_G,Humans_movi_112,3.20E-1
417,Humans_duc_G,Humans_movi_113,1.03E-1
418,Humans_duc_G,Humans_movi_114,2.11E-1
419,Humans_duc_G,Humans_movi_115,3.88E-1
420,Humans_duc_G,Machines_base_Centroid,3.96E-1
421,Humans_duc_G,Machines_base_FreqSum,2.75E-1
422,Humans_duc_G,Machines_base_GreedyKL,9.15E-2
423,Humans_duc_G,Machines_base_LexRank,2.89E-1
424,Humans_duc_G,Machines_base_TsSum,4.61E-1
425,Humans_duc_G,Machines_soa_CLASSY04,6.75E-5
426,Humans_duc_G,Machines_soa_CLASSY11,6.65E-9
427,Humans_duc_G,Machines_soa_DPP,8.70E-5
428,Humans_duc_G,Machines_soa_ICSISumm,1.75E-5
429,Humans_duc_G,Machines_soa_OCCAMS_V,1.16E-7
430,Humans_duc_G,Machines_soa_RegSum,3.19E-1
431,Humans_duc_G,Machines_soa_Submodular,6.87E-3
445,Humans_duc_H,Humans_movi_101,3.69E-1
446,Humans_duc_H,Humans_movi_102,4.65E-1
447,Humans_duc_H,Humans_movi_103,1.28E-2
448,Humans_duc_H,Humans_movi_104,2.89E-3
449,Humans_duc_H,Humans_movi_105,1.03E-1
450,Humans_duc_H,Humans_movi_110,3.86E-2
451,Humans_duc_H,Humans_movi_111,6.77E-3
452,Humans_duc_H,Humans_movi_112,2.54E-2
453,Humans_duc_H,Humans_movi_113,5.07E-5
454,Humans_duc_H,Humans_movi_114,2.55E-4
455,Humans_duc_H,Humans_movi_115,4.94E-3
456,Humans_duc_H,Machines_base_Centroid,2.19E-3
457,Humans_duc_H,Machines_base_FreqSum,6.50E-3
458,Humans_duc_H,Machines_base_GreedyKL,5.63E-2
459,Humans_duc_H,Machines_base_LexRank,6.16E-3
460,Humans_duc_H,Machines_base_TsSum,2.60E-3
461,Humans_duc_H,Machines_soa_CLASSY04,9.10E-2
462,Humans_duc_H,Machines_soa_CLASSY11,1.17E-5
463,Humans_duc_H,Machines_soa_DPP,1.21E-1
464,Humans_duc_H,Machines_soa_ICSISumm,3.88E-2
465,Humans_duc_H,Machines_soa_OCCAMS_V,7.36E-4
466,Humans_duc_H,Machines_soa_RegSum,6.65E-3
467,Humans_duc_H,Machines_soa_Submodular,4.38E-1
482,Humans_movi_101,Humans_movi_102,4.22E-1
483,Humans_movi_101,Humans_movi_103,1.96E-2
484,Humans_movi_101,Humans_movi_104,2.01E-3
485,Humans_movi_101,Humans_movi_105,1.89E-1
486,Humans_movi_101,Humans_movi_110,4.63E-2
487,Humans_movi_101,Humans_movi_111,1.11E-2
488,Humans_movi_101,Humans_movi_112,3.67E-2
489,Humans_movi_101,Humans_movi_113,6.22E-5
490,Humans_movi_101,Humans_movi_114,2.09E-4
491,Humans_movi_101,Humans_movi_115,8.90E-3
492,Humans_movi_101,Machines_base_Centroid,2.75E-3
493,Humans_movi_101,Machines_base_FreqSum,1.17E-2
494,Humans_movi_101,Machines_base_GreedyKL,7.17E-2
495,Humans_movi_101,Machines_base_LexRank,7.58E-3
496,Humans_movi_101,Machines_base_TsSum,3.43E-3
497,Humans_movi_101,Machines_soa_CLASSY04,3.66E-2
498,Humans_movi_101,Machines_soa_CLASSY11,1.96E-6
499,Humans_movi_101,Machines_soa_DPP,5.88E-2
500,Humans_movi_101,Machines_soa_ICSISumm,1.86E-2
501,Humans_movi_101,Machines_soa_OCCAMS_V,1.90E-4
502,Humans_movi_101,Machines_soa_RegSum,8.56E-3
503,Humans_movi_101,Machines_soa_Submodular,5.00E-1
519,Humans_movi_102,Humans_movi_103,2.39E-2
520,Humans_movi_102,Humans_movi_104,9.79E-3
521,Humans_movi_102,Humans_movi_105,1.16E-1
522,Humans_movi_102,Humans_movi_110,6.74E-2
523,Humans_movi_102,Humans_movi_111,1.20E-2
524,Humans_movi_102,Humans_movi_112,3.15E-2
525,Humans_movi_102,Humans_movi_113,1.53E-4
526,Humans_movi_102,Humans_movi_114,8.20E-4
527,Humans_movi_102,Humans_movi_115,8.27E-3
528,Humans_movi_102,Machines_base_Centroid,4.81E-3
529,Humans_movi_102,Machines_base_FreqSum,1.38E-2
530,Humans_movi_102,Machines_base_GreedyKL,8.19E-2
531,Humans_movi_102,Machines_base_LexRank,1.42E-2
532,Humans_movi_102,Machines_base_TsSum,5.13E-3
533,Humans_movi_102,Machines_soa_CLASSY04,8.90E-2
534,Humans_movi_102,Machines_soa_CLASSY11,2.52E-5
535,Humans_movi_102,Machines_soa_DPP,1.36E-1
536,Humans_movi_102,Machines_soa_ICSISumm,3.95E-2
537,Humans_movi_102,Machines_soa_OCCAMS_V,1.07E-3
538,Humans_movi_102,Machines_soa_RegSum,1.56E-2
539,Humans_movi_102,Machines_soa_Submodular,4.77E-1
556,Humans_movi_103,Humans_movi_104,1.99E-1
557,Humans_movi_103,Humans_movi_105,2.32E-1
558,Humans_movi_103,Humans_movi_110,4.65E-1
559,Humans_movi_103,Humans_movi_111,1.92E-1
560,Humans_movi_103,Humans_movi_112,3.37E-1
561,Humans_movi_103,Humans_movi_113,9.91E-3
562,Humans_movi_103,Humans_movi_114,3.29E-2
563,Humans_movi_103,Humans_movi_115,2.47E-1
564,Humans_movi_103,Machines_base_Centroid,1.31E-1
565,Humans_movi_103,Machines_base_FreqSum,3.73E-1
566,Humans_movi_103,Machines_base_GreedyKL,3.23E-1
567,Humans_movi_103,Machines_base_LexRank,3.37E-1
568,Humans_movi_103,Machines_base_TsSum,1.94E-1
569,Humans_movi_103,Machines_soa_CLASSY04,4.17E-4
570,Humans_movi_103,Machines_soa_CLASSY11,2.82E-8
571,Humans_movi_103,Machines_soa_DPP,6.69E-4
572,Humans_movi_103,Machines_soa_ICSISumm,1.29E-4
573,Humans_movi_103,Machines_soa_OCCAMS_V,9.06E-7
574,Humans_movi_103,Machines_soa_RegSum,3.19E-1
575,Humans_movi_103,Machines_soa_Submodular,4.17E-2
593,Humans_movi_104,Humans_movi_105,9.37E-2
594,Humans_movi_104,Humans_movi_110,1.96E-1
595,Humans_movi_104,Humans_movi_111,3.99E-1
596,Humans_movi_104,Humans_movi_112,4.34E-1
597,Humans_movi_104,Humans_movi_113,4.54E-2
598,Humans_movi_104,Humans_movi_114,1.13E-1
599,Humans_movi_104,Humans_movi_115,4.92E-1
600,Humans_movi_104,Machines_base_Centroid,3.09E-1
601,Humans_movi_104,Machines_base_FreqSum,3.15E-1
602,Humans_movi_104,Machines_base_GreedyKL,1.17E-1
603,Humans_movi_104,Machines_base_LexRank,3.40E-1
604,Humans_movi_104,Machines_base_TsSum,3.54E-1
605,Humans_movi_104,Machines_soa_CLASSY04,5.45E-5
606,Humans_movi_104,Machines_soa_CLASSY11,1.99E-8
607,Humans_movi_104,Machines_soa_DPP,4.40E-5
608,Humans_movi_104,Machines_soa_ICSISumm,2.10E-5
609,Humans_movi_104,Machines_soa_OCCAMS_V,2.67E-7
610,Humans_movi_104,Machines_soa_RegSum,4.03E-1
611,Humans_movi_104,Machines_soa_Submodular,1.46E-2
630,Humans_movi_105,Humans_movi_110,3.23E-1
631,Humans_movi_105,Humans_movi_111,1.13E-1
632,Humans_movi_105,Humans_movi_112,2.23E-1
633,Humans_movi_105,Humans_movi_113,5.73E-3
634,Humans_movi_105,Humans_movi_114,1.67E-2
635,Humans_movi_105,Humans_movi_115,1.26E-1
636,Humans_movi_105,Machines_base_Centroid,4.59E-2
637,Humans_movi_105,Machines_base_FreqSum,1.39E-1
638,Humans_movi_105,Machines_base_GreedyKL,3.96E-1
639,Humans_movi_105,Machines_base_LexRank,1.39E-1
640,Humans_movi_105,Machines_base_TsSum,1.26E-1
641,Humans_movi_105,Machines_soa_CLASSY04,1.25E-2
642,Humans_movi_105,Machines_soa_CLASSY11,1.08E-6
643,Humans_movi_105,Machines_soa_DPP,2.27E-2
644,Humans_movi_105,Machines_soa_ICSISumm,3.48E-3
645,Humans_movi_105,Machines_soa_OCCAMS_V,5.17E-5
646,Humans_movi_105,Machines_soa_RegSum,1.59E-1
647,Humans_movi_105,Machines_soa_Submodular,1.35E-1
667,Humans_movi_110,Humans_movi_111,1.82E-1
668,Humans_movi_110,Humans_movi_112,3.20E-1
669,Humans_movi_110,Humans_movi_113,1.05E-2
670,Humans_movi_110,Humans_movi_114,2.96E-2
